Date,Hour,Purchase Bid (MWh),Sell Bid (MWh),MCV (MWh),Final Scheduled Volume (MWh),MCP (Rs/MWh) *,Weighted MCP (Rs/MWh)
15-01-2026,19,17998.40,13775.05,10436.54,10436.54,10000.00,10000.00
15-01-2026,20,16634.03,14420.15,10320.40,10320.40,6756.60,6782.86
15-01-2026,21,13408.80,15075.33,8842.92,8842.92,4512.49,4512.74
15-01-2026,22,11966.73,17377.95,8171.36,8171.36,3994.46,3996.97
15-01-2026,23,11903.55,22944.88,6706.32,6706.32,3671.86,3672.73
15-01-2026,24,10799.63,27251.50,6670.58,6670.58,2924.63,2930.79
16-01-2026,1,12620.45,30233.03,7083.14,7083.14,2773.28,2771.58
16-01-2026,2,12752.80,31045.53,7470.42,7470.42,2579.85,2580.12
16-01-2026,3,13786.33,31269.03,8329.48,8329.48,2535.43,2538.00
16-01-2026,4,14655.55,31354.48,8969.34,8969.34,2601.82,2601.74
16-01-2026,5,14914.30,30423.28,8528.35,8528.35,2745.98,2745.97
16-01-2026,6,14409.35,25149.60,7695.48,7695.48,3060.18,3045.92
16-01-2026,7,18005.60,17869.55,9425.75,9425.75,4260.09,4260.90
16-01-2026,8,22331.70,13006.08,9526.65,9526.65,9174.76,9156.15
16-01-2026,9,23537.05,15011.13,10892.95,10892.95,7764.53,7716.83
16-01-2026,10,20765.65,17987.95,11478.90,11478.90,4306.20,4311.41
16-01-2026,11,17035.30,22509.43,10840.05,10840.05,2847.45,2848.42
16-01-2026,12,16413.78,28367.93,11183.25,11183.25,2616.86,2617.03
16-01-2026,13,14579.18,34728.38,10861.46,10861.46,2510.63,2511.62
16-01-2026,14,12317.23,38887.80,10432.06,10432.06,2043.46,2043.46
16-01-2026,15,14536.30,37027.55,10322.83,10322.83,2398.55,2396.98
16-01-2026,16,16318.28,32499.38,10329.79,10329.79,2804.65,2803.17
16-01-2026,17,16218.70,23820.93,9635.58,9635.58,2957.63,2974.45
16-01-2026,18,17421.65,14846.40,8850.73,8850.73,5785.54,5744.79
16-01-2026,19,19731.63,11297.95,8086.84,8086.84,10000.00,10000.00
16-01-2026,20,17598.80,11711.30,8073.27,8073.27,7101.00,7131.72
16-01-2026,21,14739.43,12543.68,7414.38,7414.38,4725.19,4725.98
16-01-2026,22,12483.78,15644.88,7215.90,7215.90,3948.65,3949.21
16-01-2026,23,12014.10,21394.48,7043.20,7043.20,3378.81,3379.07
16-01-2026,24,11121.30,26264.93,6059.10,6059.10,2929.44,2927.34
17-01-2026,1,11616.18,29812.33,7365.70,7365.70,2485.83,2487.08
17-01-2026,2,12587.68,30190.40,7851.68,7851.68,2490.49,2490.59
17-01-2026,3,13688.00,30501.45,8874.01,8874.01,2509.07,2509.40
17-01-2026,4,14171.58,30786.48,9342.28,9342.28,2528.62,2528.89
17-01-2026,5,14617.18,30109.93,8974.21,8974.21,2670.87,2670.76
17-01-2026,6,14005.40,24182.58,7352.65,7352.65,3015.02,2995.93
17-01-2026,7,17425.13,17643.68,9461.27,9461.27,4104.59,4118.76
17-01-2026,8,22239.73,13724.98,10247.10,10247.10,7947.01,7954.39
17-01-2026,9,23201.50,15591.95,11432.75,11432.75,6542.71,6517.79
17-01-2026,10,20178.33,18514.35,12261.78,12261.78,4107.93,4116.02
17-01-2026,11,17709.33,23160.28,11411.20,11411.20,2508.50,2513.82
17-01-2026,12,16020.78,29205.13,10881.73,10881.73,2559.48,2557.44
17-01-2026,13,14252.63,37231.23,11128.85,11128.85,2222.64,2232.29
17-01-2026,14,12118.80,41501.33,9600.56,9600.56,1813.00,1813.30
17-01-2026,15,13860.55,37889.90,10129.09,10129.09,2005.32,2006.17
17-01-2026,16,15131.83,32225.45,9964.18,9964.18,2335.96,2331.00
17-01-2026,17,15367.68,24649.75,9050.23,9050.23,2838.65,2845.28
17-01-2026,18,15688.43,16346.00,8537.20,8537.20,4446.61,4506.67
17-01-2026,19,17531.15,13294.58,9062.90,9062.90,7024.51,7030.84
17-01-2026,20,14536.13,12583.93,7320.67,7320.67,4886.31,4912.16
17-01-2026,21,12671.35,13119.63,7189.37,7189.37,4096.03,4099.63
17-01-2026,22,11970.68,16023.73,6312.18,6312.18,3892.34,3892.42
17-01-2026,23,12682.00,21866.83,6641.91,6641.91,3446.40,3445.90
17-01-2026,24,11056.58,26688.55,5828.25,5828.25,2633.53,2633.59
18-01-2026,1,12533.70,30215.20,7422.58,7422.58,2445.60,2448.09
18-01-2026,2,13198.18,30816.00,7744.78,7744.78,2460.74,2460.74
18-01-2026,3,14288.55,31381.53,8811.93,8811.93,2462.20,2462.28
18-01-2026,4,14564.60,31744.10,9160.38,9160.38,2467.18,2467.32
18-01-2026,5,14932.58,30993.63,9048.40,9048.40,2591.61,2590.13
18-01-2026,6,14254.75,25880.48,8024.73,8024.73,2894.46,2888.76
18-01-2026,7,15876.80,19278.28,8036.98,8036.98,3760.72,3757.39
18-01-2026,8,18215.73,15776.93,9515.94,9515.94,4582.99,4603.57
18-01-2026,9,19166.93,16852.20,10053.00,10053.00,4436.42,4462.52
18-01-2026,10,14377.90,17923.18,8856.79,8856.79,3002.58,3007.05
18-01-2026,11,13397.80,23148.25,9134.93,9134.93,2424.97,2424.89
18-01-2026,12,12699.75,28397.85,8651.80,8651.80,2215.53,2215.53
18-01-2026,13,11348.83,36329.18,8979.93,8979.93,2126.56,2127.04
18-01-2026,14,10317.90,41609.58,8690.76,8690.76,1804.14,1804.38
18-01-2026,15,11957.18,39032.00,9206.36,9206.36,1832.34,1832.43
18-01-2026,16,12076.90,34010.50,9489.45,9489.45,2050.82,2047.63
18-01-2026,17,11497.78,27039.75,8129.08,8129.08,2251.83,2240.04
18-01-2026,18,11819.58,19316.23,7494.63,7494.63,3226.99,3246.72
18-01-2026,19,13427.70,15896.50,8211.04,8211.04,4299.52,4300.55
18-01-2026,20,11883.20,14825.63,6741.93,6741.93,3872.66,3883.44
18-01-2026,21,11160.90,15471.53,5987.05,5987.05,3609.35,3609.35
18-01-2026,22,10304.73,18435.60,5724.83,5724.83,3462.85,3461.37
18-01-2026,23,10492.45,24122.25,6172.68,6172.68,2963.90,2962.96
18-01-2026,24,10213.93,28062.90,6093.38,6093.38,2549.88,2543.82
19-01-2026,1,10920.23,31763.38,7250.80,7250.80,2396.96,2397.84
19-01-2026,2,11237.15,32827.35,7549.99,7549.99,2348.98,2349.43
19-01-2026,3,11292.48,33443.88,8249.36,8249.36,2195.09,2195.04
19-01-2026,4,12462.20,33060.05,8944.21,8944.21,2316.34,2317.96
19-01-2026,5,13165.88,31879.10,9294.48,9294.48,2456.62,2456.57
19-01-2026,6,13345.45,26258.85,8155.14,8155.14,2725.14,2707.98
19-01-2026,7,17818.90,17663.08,9270.15,9270.15,4011.66,4035.49
19-01-2026,8,22410.03,12530.40,10137.34,10137.34,8875.15,8813.95
19-01-2026,9,22590.10,14147.30,11090.33,11090.33,7317.20,7386.58
19-01-2026,10,21236.15,17749.83,11539.85,11539.85,3744.34,3736.56
19-01-2026,11,18374.35,22138.85,10741.93,10741.93,2820.08,2820.70
19-01-2026,12,15794.95,26930.50,9675.78,9675.78,2610.57,2611.03
19-01-2026,13,14199.50,34051.75,10037.69,10037.69,2357.74,2358.68
19-01-2026,14,12566.58,39090.33,9468.94,9468.94,1999.62,1999.63
19-01-2026,15,14755.15,37402.13,10084.98,10084.98,2210.57,2211.84
19-01-2026,16,16896.25,31121.03,10696.57,10696.57,2519.58,2516.78
19-01-2026,17,18005.38,24061.35,9950.12,9950.12,3118.80,3127.45
19-01-2026,18,16922.88,14191.35,9203.85,9203.85,5521.51,5506.69
19-01-2026,19,19429.53,10348.15,8246.95,8246.95,10000.00,10000.00
19-01-2026,20,17139.20,10515.23,7825.15,7825.15,7100.26,7093.46
19-01-2026,21,15142.23,12896.93,8557.55,8557.55,4591.08,4590.81
19-01-2026,22,13424.15,16495.63,8140.10,8140.10,3992.13,3992.59
19-01-2026,23,12051.80,22818.70,6904.63,6904.63,3223.92,3224.24
19-01-2026,24,11610.35,26438.33,6539.75,6539.75,2876.36,2875.27
20-01-2026,1,12143.23,28510.80,6896.15,6896.15,2678.12,2678.80
20-01-2026,2,12639.33,29253.58,7339.61,7339.61,2594.28,2594.15
20-01-2026,3,12862.40,29342.78,7666.38,7666.38,2520.00,2519.98
20-01-2026,4,14132.05,29067.93,8500.30,8500.30,2604.13,2604.49
20-01-2026,5,14814.33,28358.38,8467.71,8467.71,2728.38,2728.16
20-01-2026,6,14262.30,22110.95,7200.69,7200.69,3078.19,3069.08
20-01-2026,7,18649.65,14219.95,8773.98,8773.98,4869.28,4916.95
20-01-2026,8,24877.10,10976.90,8781.35,8781.35,9500.26,9493.99
20-01-2026,9,24112.73,13089.25,10285.90,10285.90,7527.46,7465.97
20-01-2026,10,22091.25,16302.13,11167.65,11167.65,4115.86,4130.57
20-01-2026,11,17785.18,19562.63,9801.15,9801.15,3110.50,3113.49
20-01-2026,12,16238.90,26826.70,9125.43,9125.43,2871.22,2862.11
20-01-2026,13,13608.65,33448.30,9047.75,9047.75,2542.89,2541.44
20-01-2026,14,12363.83,38993.35,9590.10,9590.10,2102.92,2103.28
20-01-2026,15,13719.15,34999.00,8706.55,8706.55,2492.92,2492.55
20-01-2026,16,17385.90,28454.55,9957.23,9957.23,2747.99,2749.58
20-01-2026,17,16812.10,21332.85,9083.95,9083.95,3255.15,3253.68
20-01-2026,18,15869.50,12598.20,7976.27,7976.27,5623.57,5651.36
20-01-2026,19,20531.15,9678.13,7576.93,7576.93,10000.00,10000.00
20-01-2026,20,16697.10,9748.90,7259.55,7259.55,7777.69,7806.76
20-01-2026,21,13977.98,11267.03,7378.01,7378.01,4777.55,4774.48
20-01-2026,22,12327.10,16161.33,7057.20,7057.20,3711.25,3713.20
20-01-2026,23,11407.70,22008.48,6350.18,6350.18,3307.96,3307.99
20-01-2026,24,10877.05,25873.08,5717.90,5717.90,2920.59,2918.62
21-01-2026,1,11770.05,27968.35,6750.80,6750.80,2720.49,2723.10
21-01-2026,2,12292.70,28866.85,7149.79,7149.79,2553.65,2553.34
21-01-2026,3,12682.43,29445.53,7845.09,7845.09,2479.35,2479.76
21-01-2026,4,14180.83,29789.30,8564.90,8564.90,2601.69,2602.01
21-01-2026,5,14767.40,28766.78,8574.25,8574.25,2762.68,2762.20
21-01-2026,6,14386.00,22201.58,7334.91,7334.91,3168.14,3164.11
21-01-2026,7,18834.00,14116.78,9807.43,9807.43,5222.52,5248.61
21-01-2026,8,26286.73,10310.85,8103.34,8103.34,10000.00,10000.00
21-01-2026,9,25170.78,12120.98,9924.30,9924.30,9075.12,8957.94
21-01-2026,10,22210.80,15800.10,11222.32,11222.32,4337.15,4345.15
21-01-2026,11,18309.43,19563.43,10490.93,10490.93,3241.39,3241.77
21-01-2026,12,16148.40,27044.35,9582.95,9582.95,2600.77,2599.41
21-01-2026,13,13908.50,34114.30,9575.80,9575.80,2485.39,2485.55
21-01-2026,14,12209.98,39558.65,9499.05,9499.05,2052.83,2054.33
21-01-2026,15,15291.50,35310.38,10152.07,10152.07,2470.71,2470.74
21-01-2026,16,16930.18,27047.63,9623.43,9623.43,2929.11,2926.93
21-01-2026,17,17266.13,21472.53,9569.20,9569.20,3291.82,3284.77
21-01-2026,18,16662.73,11436.83,7537.83,7537.83,6363.76,6169.71
21-01-2026,19,21698.38,9242.93,7124.72,7124.72,10000.00,10000.00
21-01-2026,20,17407.53,9155.00,6747.98,6747.98,8124.92,8085.20
21-01-2026,21,14930.78,11763.13,8082.08,8082.08,4827.87,4824.29
21-01-2026,22,12804.93,16062.90,7815.22,7815.22,4115.16,4115.98
21-01-2026,23,11915.28,22300.98,6615.43,6615.43,3435.62,3434.05
21-01-2026,24,11129.65,26288.65,6117.28,6117.28,3008.81,3009.61
22-01-2026,1,10721.25,28701.63,7120.97,7120.97,2595.76,2596.25
22-01-2026,2,10673.33,29966.70,7387.64,7387.64,2463.89,2463.88
22-01-2026,3,10721.83,30254.20,7537.23,7537.23,2453.45,2453.58
22-01-2026,4,11717.13,30510.88,8079.52,8079.52,2516.45,2517.51
22-01-2026,5,12401.90,28814.68,8065.79,8065.79,2629.92,2628.92
22-01-2026,6,12295.80,21708.15,6554.15,6554.15,2899.50,2890.48
22-01-2026,7,16650.90,14181.85,8262.30,8262.30,4451.15,4507.34
22-01-2026,8,26526.33,10458.58,8251.07,8251.07,10000.00,10000.00
22-01-2026,9,24821.93,13022.28,10617.72,10617.72,8749.70,8659.06
22-01-2026,10,19277.23,16066.65,10807.08,10807.08,3886.86,3890.05
22-01-2026,11,15474.48,20718.88,9976.55,9976.55,2585.75,2587.50
22-01-2026,12,14657.23,27595.80,9822.50,9822.50,2418.14,2418.45
22-01-2026,13,11913.58,35185.80,9756.90,9756.90,2168.15,2169.01
22-01-2026,14,10488.30,40481.18,9029.75,9029.75,1977.10,1977.36
22-01-2026,15,12537.43,37737.18,9085.43,9085.43,2132.83,2133.67
22-01-2026,16,14134.25,29788.48,9355.17,9355.17,2525.90,2525.18
22-01-2026,17,14463.53,22355.80,8600.18,8600.18,2888.92,2883.71
22-01-2026,18,14327.45,13090.68,7086.90,7086.90,5300.65,5508.89
22-01-2026,19,19702.95,9719.45,7599.24,7599.24,10000.00,10000.00
22-01-2026,20,15886.18,9662.85,6683.41,6683.41,7094.90,7112.64
22-01-2026,21,12083.13,13205.93,6962.72,6962.72,3884.76,3887.38
22-01-2026,22,10750.18,17811.48,6351.10,6351.10,3614.69,3614.43
22-01-2026,23,10149.80,23076.65,5716.75,5716.75,3177.60,3177.11
22-01-2026,24,9423.30,28016.80,5188.07,5188.07,2720.67,2721.65
23-01-2026,1,11587.13,31502.08,7390.78,7390.78,2462.56,2462.65
23-01-2026,2,12019.70,32919.78,7613.67,7613.67,2354.17,2354.85
23-01-2026,3,12101.60,33626.55,8007.43,8007.43,2255.53,2255.54
23-01-2026,4,13371.28,33930.28,9010.64,9010.64,2324.27,2325.45
23-01-2026,5,14105.18,32295.23,9589.62,9589.62,2497.91,2495.56
23-01-2026,6,13303.55,25993.48,7823.85,7823.85,2841.57,2837.17
23-01-2026,7,15986.73,17042.65,9216.43,9216.43,3783.78,3796.51
23-01-2026,8,22908.65,11933.75,9600.24,9600.24,10000.00,10000.00
23-01-2026,9,21860.55,16073.98,11808.93,11808.93,6884.35,6900.44
23-01-2026,10,17144.73,19487.63,10337.20,10337.20,3359.86,3374.13
23-01-2026,11,15777.53,23951.55,9959.48,9959.48,2635.50,2641.00
23-01-2026,12,15377.08,32168.33,9810.47,9810.47,2518.18,2518.59
23-01-2026,13,13411.35,39505.58,10370.63,10370.63,2190.06,2190.80
23-01-2026,14,11327.75,41585.38,9009.58,9009.58,1849.49,1849.37
23-01-2026,15,13082.88,37865.45,10161.95,10161.95,1943.36,1943.31
23-01-2026,16,15061.88,31576.13,10577.31,10577.31,2472.88,2475.01
23-01-2026,17,15220.23,23026.93,9521.89,9521.89,2874.91,2866.63
23-01-2026,18,15145.05,12624.15,7500.90,7500.90,5300.15,5198.91
23-01-2026,19,18689.78,8831.33,6707.21,6707.21,10000.00,10000.00
23-01-2026,20,16291.43,9670.80,6688.30,6688.30,7350.04,7139.56
23-01-2026,21,13642.90,15028.03,7659.75,7659.75,4086.56,4089.01
23-01-2026,22,11566.03,18569.63,6877.93,6877.93,3689.61,3689.60
23-01-2026,23,10262.63,23842.70,5932.08,5932.08,3044.62,3043.85
23-01-2026,24,10149.53,27237.80,5963.13,5963.13,2647.68,2644.95
24-01-2026,1,10411.85,29038.13,6290.22,6290.22,2383.80,2384.25
24-01-2026,2,11174.33,30344.25,7068.60,7068.60,2364.22,2364.15
24-01-2026,3,11310.00,30646.93,7389.03,7389.03,2283.48,2284.33
24-01-2026,4,12846.20,30873.28,8689.61,8689.61,2374.63,2375.88
24-01-2026,5,13473.10,29988.38,8893.39,8893.39,2445.16,2444.71
24-01-2026,6,12866.35,23435.93,7328.21,7328.21,2736.46,2725.17
24-01-2026,7,15751.55,15162.08,8354.65,8354.65,3812.97,3820.66
24-01-2026,8,20088.38,12561.60,10483.89,10483.89,5032.70,5039.89
24-01-2026,9,19915.23,16780.28,11062.83,11062.83,4218.80,4244.62
24-01-2026,10,18078.45,18914.88,10706.10,10706.10,3225.40,3226.37
24-01-2026,11,15395.25,24022.23,10527.82,10527.82,2462.89,2461.73
24-01-2026,12,14061.38,31199.90,10388.29,10388.29,2167.16,2167.35
24-01-2026,13,11642.95,38383.80,9948.51,9948.51,1880.08,1880.69
24-01-2026,14,10361.53,40905.93,8738.13,8738.13,1826.53,1826.76
24-01-2026,15,12393.08,36534.10,9607.32,9607.32,1899.42,1900.60
24-01-2026,16,14225.53,30537.73,10137.57,10137.57,2389.07,2390.39
24-01-2026,17,14005.00,22612.93,8948.97,8948.97,2688.43,2676.66
24-01-2026,18,13724.05,13541.33,7432.98,7432.98,3600.49,3612.85
24-01-2026,19,17382.75,10095.00,8119.34,8119.34,6249.98,6256.17
24-01-2026,20,14440.63,10386.33,7151.53,7151.53,4724.88,4733.54
24-01-2026,21,11693.60,14957.45,7103.00,7103.00,3324.95,3322.63
24-01-2026,22,10245.43,19724.18,6862.83,6862.83,2987.53,2989.65
24-01-2026,23,9791.75,24536.98,6131.25,6131.25,2533.04,2533.06
24-01-2026,24,9604.80,28407.48,6316.08,6316.08,2397.67,2397.34
25-01-2026,1,10912.58,33370.83,7481.84,7481.84,2220.51,2221.57
25-01-2026,2,11423.50,34883.05,8271.86,8271.86,2188.51,2187.66
25-01-2026,3,11727.65,35335.85,8772.67,8772.67,2091.15,2092.36
25-01-2026,4,13098.70,35544.18,9541.28,9541.28,2252.95,2252.99
25-01-2026,5,13086.45,34528.50,9149.33,9149.33,2292.79,2291.43
25-01-2026,6,12078.03,27439.55,7899.63,7899.63,2448.73,2448.51
25-01-2026,7,14042.88,21160.65,7903.32,7903.32,3041.70,3046.75
25-01-2026,8,16636.10,19298.60,8983.43,8983.43,3762.02,3764.26
25-01-2026,9,15797.45,20684.90,8567.30,8567.30,3287.98,3308.59
25-01-2026,10,13769.23,22631.48,9319.64,9319.64,2459.42,2440.45
25-01-2026,11,12694.93,29209.28,10047.27,10047.27,1882.37,1883.37
25-01-2026,12,13438.55,37100.98,10524.88,10524.88,1850.45,1851.04
25-01-2026,13,11186.78,44153.10,10252.15,10252.15,1768.35,1768.54
25-01-2026,14,9938.93,47704.25,9211.58,9211.58,1683.28,1686.71
25-01-2026,15,11104.83,43683.85,9218.29,9218.29,1760.10,1759.81
25-01-2026,16,11282.73,36822.38,8524.77,8524.77,1940.82,1939.33
25-01-2026,17,11425.68,28127.60,7888.97,7888.97,2208.02,2200.69
25-01-2026,18,11476.53,20238.15,6925.33,6925.33,2587.23,2590.90
25-01-2026,19,14637.43,18981.73,8043.75,8043.75,3861.31,3863.15
25-01-2026,20,12621.65,17436.65,6838.58,6838.58,3193.73,3206.81
25-01-2026,21,10263.43,19824.53,5952.83,5952.83,2633.34,2627.94
25-01-2026,22,9496.70,23854.70,5950.85,5950.85,2487.57,2486.63
25-01-2026,23,8647.05,28507.80,6012.33,6012.33,1987.01,1987.26
25-01-2026,24,8390.73,32471.18,5877.08,5877.08,1875.18,1875.39
26-01-2026,1,11408.03,28569.85,7316.30,7316.30,2306.44,2308.21
26-01-2026,2,11689.18,31918.58,7986.23,7986.23,2266.77,2266.79
26-01-2026,3,11907.08,32543.05,8247.73,8247.73,2210.59,2210.59
26-01-2026,4,11610.13,32932.20,8353.03,8353.03,2229.26,2229.78
26-01-2026,5,12109.75,30972.28,8277.25,8277.25,2362.25,2361.21
26-01-2026,6,12272.05,24423.53,7024.50,7024.50,2707.31,2699.10
26-01-2026,7,15279.50,16257.55,7904.23,7904.23,4023.43,4026.28
26-01-2026,8,18136.88,14544.68,9685.75,9685.75,4886.77,4892.95
26-01-2026,9,18937.30,15906.05,10025.93,10025.93,4500.62,4509.63
26-01-2026,10,17200.25,18404.78,10111.38,10111.38,3467.07,3486.16
26-01-2026,11,12929.88,24979.00,9638.11,9638.11,2062.68,2067.74
26-01-2026,12,11588.33,30969.48,8889.29,8889.29,1880.34,1884.47
26-01-2026,13,8958.85,36404.50,8032.46,8032.46,1705.69,1708.21
26-01-2026,14,9029.55,39939.08,8211.12,8211.12,1513.15,1513.30
26-01-2026,15,10302.65,38028.13,8742.41,8742.41,1782.50,1782.95
26-01-2026,16,11097.18,32267.63,8544.36,8544.36,1906.53,1906.08
26-01-2026,17,11286.43,25734.33,8206.45,8206.45,2020.18,2018.80
26-01-2026,18,11506.38,20267.58,7529.68,7529.68,2592.19,2586.04
26-01-2026,19,13073.08,18049.90,8250.05,8250.05,3485.72,3485.65
26-01-2026,20,12199.43,17144.60,7448.15,7448.15,3497.61,3500.15
26-01-2026,21,9595.90,19384.33,5902.70,5902.70,2945.41,2946.97
26-01-2026,22,9046.38,22168.23,5875.53,5875.53,2595.90,2598.40
26-01-2026,23,8845.25,26736.00,6006.85,6006.85,2159.78,2161.54
26-01-2026,24,8359.03,29824.90,5803.78,5803.78,1879.07,1879.88
27-01-2026,1,10398.88,29865.50,7131.29,7131.29,2312.20,2311.44
27-01-2026,2,10738.93,34294.73,7550.11,7550.11,2107.63,2106.65
27-01-2026,3,11152.80,34723.70,8177.64,8177.64,2005.22,2005.37
27-01-2026,4,11064.28,34310.45,8082.27,8082.27,2001.42,2002.77
27-01-2026,5,11766.95,32930.15,8188.40,8188.40,2203.92,2200.39
27-01-2026,6,12065.68,26490.85,7184.40,7184.40,2571.03,2564.58
27-01-2026,7,16193.38,18604.23,8491.34,8491.34,3618.52,3658.15
27-01-2026,8,22102.58,14674.55,11387.31,11387.31,6656.06,6661.36
27-01-2026,9,20381.58,18004.43,11338.73,11338.73,4204.69,4244.40
27-01-2026,10,17941.03,20693.28,10536.57,10536.57,3356.77,3363.63
27-01-2026,11,14526.80,28403.98,10259.50,10259.50,2430.31,2426.94
27-01-2026,12,14812.48,36220.10,11029.64,11029.64,2168.16,2168.08
27-01-2026,13,12626.23,41547.45,10480.02,10480.02,2024.63,2024.90
27-01-2026,14,11432.85,44532.30,10171.32,10171.32,1770.01,1769.37
27-01-2026,15,13807.60,42412.83,11268.15,11268.15,1860.12,1861.79
27-01-2026,16,15071.90,36411.18,11740.31,11740.31,2189.36,2188.01
27-01-2026,17,15120.65,28406.48,10074.22,10074.22,2626.15,2607.18
27-01-2026,18,15483.33,16618.83,8553.70,8553.70,4291.81,4338.74
27-01-2026,19,19744.53,11525.53,8616.85,8616.85,9500.05,9475.53
27-01-2026,20,16605.00,11668.73,7519.44,7519.44,5575.23,5580.05
27-01-2026,21,12767.35,15446.70,7012.29,7012.29,3609.39,3611.20
27-01-2026,22,10893.83,20826.50,6775.05,6775.05,3164.50,3165.09
27-01-2026,23,10244.60,25304.00,5946.78,5946.78,2830.19,2830.96
27-01-2026,24,9826.33,28982.90,6097.38,6097.38,2500.48,2501.04
28-01-2026,1,10887.98,32434.98,7792.96,7792.96,2243.05,2242.80
28-01-2026,2,11839.75,35306.75,8867.23,8867.23,2225.18,2224.96
28-01-2026,3,12289.78,36054.85,9406.35,9406.35,2146.82,2148.33
28-01-2026,4,12508.88,36605.75,9594.56,9594.56,2199.68,2201.23
28-01-2026,5,12810.80,35196.23,9059.17,9059.17,2332.32,2330.43
28-01-2026,6,12997.63,27115.78,8085.56,8085.56,2662.18,2650.01
28-01-2026,7,16275.43,19972.30,8741.23,8741.23,3494.95,3505.39
28-01-2026,8,21984.90,16528.05,11989.62,11989.62,5095.94,5119.97
28-01-2026,9,21662.75,20101.18,12690.05,12690.05,4079.34,4087.62
28-01-2026,10,18043.05,22828.60,11568.93,11568.93,3166.02,3176.40
28-01-2026,11,14233.35,27950.83,10821.58,10821.58,2289.55,2289.15
28-01-2026,12,14332.75,35902.50,10492.28,10492.28,2255.64,2255.65
28-01-2026,13,12469.85,41550.18,10298.45,10298.45,2128.21,2126.80
28-01-2026,14,11477.50,45066.83,9960.63,9960.63,1821.62,1821.57
28-01-2026,15,14668.20,42550.43,11736.51,11736.51,2036.82,2039.23
28-01-2026,16,15100.68,34919.28,11671.55,11671.55,2390.91,2390.14
28-01-2026,17,15144.50,29025.70,10549.88,10549.88,2597.27,2587.85
28-01-2026,18,15478.38,16740.88,8659.45,8659.45,3997.43,4055.11
28-01-2026,19,20004.73,12093.85,9220.98,9220.98,9500.13,9484.55
28-01-2026,20,17461.85,12326.80,8268.65,8268.65,6130.91,6193.83
28-01-2026,21,13154.00,16259.98,7538.70,7538.70,3694.65,3699.59
28-01-2026,22,11387.90,20894.53,7037.15,7037.15,3306.85,3306.32
28-01-2026,23,10785.80,25602.50,6582.10,6582.10,2850.16,2850.06
28-01-2026,24,10407.10,29387.23,6858.71,6858.71,2562.65,2563.07
29-01-2026,1,11669.98,30973.50,7443.10,7443.10,2250.90,2250.90
29-01-2026,2,12892.53,34675.05,8422.98,8422.98,2285.19,2285.19
29-01-2026,3,13507.13,36217.33,9187.25,9187.25,2258.06,2258.12
29-01-2026,4,13636.60,36520.05,9308.41,9308.41,2279.26,2279.25
29-01-2026,5,13999.48,34530.50,9072.45,9072.45,2428.81,2428.64
29-01-2026,6,13892.43,26409.70,8152.78,8152.78,2705.71,2700.62
29-01-2026,7,18003.83,18996.48,10120.75,10120.75,3689.55,3715.70
29-01-2026,8,24049.23,16657.10,13441.00,13441.00,5874.09,5893.35
29-01-2026,9,24021.60,20164.55,13789.13,13789.13,4241.49,4250.44
29-01-2026,10,20727.95,22344.20,12248.40,12248.40,3256.65,3273.00
29-01-2026,11,16155.00,26397.85,10436.23,10436.23,2355.45,2355.34
29-01-2026,12,16016.03,33239.80,10017.83,10017.83,2318.10,2314.46
29-01-2026,13,13879.13,39160.63,9189.70,9189.70,2282.77,2279.74
29-01-2026,14,12987.88,44695.65,9425.05,9425.05,1928.52,1929.43
29-01-2026,15,15623.05,40543.68,10536.53,10536.53,2146.70,2148.20
29-01-2026,16,16625.98,31582.73,10321.00,10321.00,2533.73,2531.88
29-01-2026,17,17293.75,25488.63,9930.18,9930.18,2886.44,2884.32
29-01-2026,18,17511.45,16372.00,9605.87,9605.87,3799.60,3812.14
29-01-2026,19,19741.38,12953.78,9911.50,9911.50,7624.29,7612.99
29-01-2026,20,16666.48,13132.03,8728.25,8728.25,4421.74,4436.59
29-01-2026,21,14042.88,16216.80,8532.41,8532.41,3521.26,3521.69
29-01-2026,22,12065.65,19344.38,7532.13,7532.13,3260.73,3261.65
29-01-2026,23,11067.15,25259.53,6367.18,6367.18,2794.39,2795.43
29-01-2026,24,10910.48,29887.78,6504.12,6504.12,2468.75,2469.04
30-01-2026,1,11505.23,30601.13,7228.81,7228.81,2352.76,2355.44
30-01-2026,2,12348.03,32706.38,7997.82,7997.82,2355.57,2355.32
30-01-2026,3,12860.53,34067.33,8619.75,8619.75,2306.61,2307.51
30-01-2026,4,13469.98,34741.20,9033.84,9033.84,2394.05,2395.48
30-01-2026,5,13435.35,33161.50,8890.61,8890.61,2393.57,2393.90
30-01-2026,6,13041.48,24609.58,7968.10,7968.10,2576.40,2569.74
30-01-2026,7,16338.45,17713.48,8525.13,8525.13,3484.05,3489.90
30-01-2026,8,22168.13,15212.25,11060.03,11060.03,5592.85,5614.92
30-01-2026,9,21052.00,17897.10,10848.05,10848.05,4075.56,4091.38
30-01-2026,10,18246.23,20240.63,10734.02,10734.02,3166.77,3169.90
30-01-2026,11,15029.40,23877.40,9189.70,9189.70,2508.03,2508.16
30-01-2026,12,16010.68,33171.83,10362.95,10362.95,2403.19,2403.64
30-01-2026,13,14087.45,39532.45,10464.87,10464.87,2251.52,2249.69
30-01-2026,14,12490.53,45120.80,10416.82,10416.82,1880.40,1879.42
