Date,Hour,Purchase Bid (MWh),Sell Bid (MWh),MCV (MWh),Final Scheduled Volume (MWh),MCP (Rs/MWh) *,Weighted MCP (Rs/MWh)
15-05-2026,22,30949.15,2249.13,2249.11,2249.11,10000.00,10000.00
15-05-2026,23,32806.73,2245.75,2245.75,2245.75,10000.00,10000.00
15-05-2026,24,32019.50,2088.75,2088.74,2088.74,10000.00,10000.00
16-05-2026,1,17212.73,2787.88,2787.88,2787.88,10000.00,10000.00
16-05-2026,2,15078.58,3607.28,3607.27,3607.27,10000.00,10000.00
16-05-2026,3,13698.40,4746.13,4732.62,4732.62,10000.00,10000.00
16-05-2026,4,12507.95,5777.20,4537.55,4537.55,4465.15,4463.11
16-05-2026,5,11818.93,6461.95,4211.78,4211.78,4221.68,4220.74
16-05-2026,6,11232.48,5481.53,3808.33,3808.33,4264.84,4263.20
16-05-2026,7,11232.83,7540.90,4779.03,4779.03,4121.68,4119.63
16-05-2026,8,10366.15,18815.33,5212.70,5212.70,2726.53,2682.83
16-05-2026,9,10800.58,33838.10,7162.97,7162.97,2005.63,2006.79
16-05-2026,10,12523.95,42941.93,8277.70,8277.70,1981.83,1982.27
16-05-2026,11,12391.73,46645.85,8391.45,8391.45,1873.22,1873.22
16-05-2026,12,12445.05,47525.18,8612.76,8612.76,1858.22,1858.39
16-05-2026,13,11689.90,48295.78,8570.96,8570.96,1754.29,1754.29
16-05-2026,14,11366.78,46065.05,8569.23,8569.23,1799.04,1800.44
16-05-2026,15,13997.83,37201.00,9656.55,9656.55,2424.47,2433.27
16-05-2026,16,14592.15,26243.45,9391.12,9391.12,2985.70,2981.56
16-05-2026,17,14451.98,18633.28,7911.93,7911.93,3277.56,3273.73
16-05-2026,18,14126.83,9986.85,6571.55,6571.55,4403.62,4332.31
16-05-2026,19,13090.35,4845.50,4328.47,4328.47,7706.33,7547.34
16-05-2026,20,18626.98,2898.15,2898.15,2898.15,10000.00,10000.00
16-05-2026,21,19671.23,2624.30,2624.30,2624.30,10000.00,10000.00
16-05-2026,22,19974.45,2614.20,2614.20,2614.20,10000.00,10000.00
16-05-2026,23,21865.55,2472.53,2472.53,2472.53,10000.00,10000.00
16-05-2026,24,22159.33,2342.05,2342.04,2342.04,10000.00,10000.00
17-05-2026,1,15918.98,3259.78,3259.77,3259.77,10000.00,10000.00
17-05-2026,2,13589.15,3772.20,3772.20,3772.20,10000.00,10000.00
17-05-2026,3,12352.00,4635.45,4473.77,4473.77,8499.65,8493.65
17-05-2026,4,11710.05,4986.03,4533.08,4533.08,6044.88,6048.64
17-05-2026,5,11773.70,5265.05,4774.53,4774.53,5813.80,5828.85
17-05-2026,6,10666.38,5679.33,4291.83,4291.83,4623.90,4627.97
17-05-2026,7,10815.05,7964.15,4994.52,4994.52,4147.70,4153.55
17-05-2026,8,9007.63,18364.33,5618.58,5618.58,2192.82,2136.30
17-05-2026,9,8875.98,35958.25,7456.64,7456.64,944.96,945.68
17-05-2026,10,9595.98,45265.38,7828.21,7828.21,1105.55,1104.46
17-05-2026,11,8682.90,50126.73,7458.91,7458.91,1010.94,1011.18
17-05-2026,12,8333.68,51205.20,6939.33,6939.33,1018.13,1018.12
17-05-2026,13,7688.30,50684.70,6875.66,6875.66,1091.44,1092.69
17-05-2026,14,7660.33,47741.93,6348.58,6348.58,1231.64,1231.08
17-05-2026,15,9978.08,39563.30,7651.00,7651.00,1799.86,1811.16
17-05-2026,16,11155.85,28404.40,8367.15,8367.15,2444.15,2445.40
17-05-2026,17,10417.30,21739.25,7247.35,7247.35,2479.66,2478.53
17-05-2026,18,7755.35,12697.05,5008.20,5008.20,2549.67,2524.95
17-05-2026,19,9444.65,8457.13,5268.90,5268.90,4052.43,4055.70
17-05-2026,20,12577.83,5576.53,4695.98,4695.98,6609.27,6633.96
17-05-2026,21,13880.65,4021.83,3987.32,3987.32,10000.00,10000.00
17-05-2026,22,14407.10,3288.60,3282.60,3282.60,10000.00,10000.00
17-05-2026,23,16477.35,3142.68,3142.67,3142.67,10000.00,10000.00
17-05-2026,24,17207.13,2974.00,2974.00,2974.00,10000.00,10000.00
18-05-2026,1,26959.50,2422.25,2410.04,2410.04,10000.00,10000.00
18-05-2026,2,20091.70,2617.58,2605.37,2605.37,10000.00,10000.00
18-05-2026,3,15612.13,3091.48,3079.28,3079.28,10000.00,10000.00
18-05-2026,4,13353.15,3780.58,3759.38,3759.38,10000.00,10000.00
18-05-2026,5,12555.08,4410.58,4243.05,4243.05,7325.10,7331.12
18-05-2026,6,11092.73,5412.23,3553.70,3553.70,4131.83,4151.00
18-05-2026,7,11529.53,8394.95,4899.50,4899.50,3883.69,3891.08
18-05-2026,8,12109.60,18169.50,5720.13,5720.13,2700.31,2685.00
18-05-2026,9,12109.73,33464.48,6524.89,6524.89,1512.96,1512.84
18-05-2026,10,13493.80,40311.30,7002.38,7002.38,1551.43,1551.58
18-05-2026,11,13661.78,43117.28,7694.40,7694.40,1781.57,1782.04
18-05-2026,12,13704.53,43130.98,7932.68,7932.68,1758.05,1758.56
18-05-2026,13,13137.70,42807.80,7786.55,7786.55,1623.21,1623.21
18-05-2026,14,13311.93,41652.75,7820.97,7820.97,1600.89,1600.40
18-05-2026,15,14965.78,36416.10,8823.50,8823.50,1954.51,1961.30
18-05-2026,16,16778.93,26909.13,9489.15,9489.15,2742.98,2741.59
18-05-2026,17,15942.23,19822.90,8225.99,8225.99,3131.78,3125.11
18-05-2026,18,13655.40,11167.05,6601.02,6601.02,3933.82,3915.27
18-05-2026,19,13302.75,5161.10,4486.84,4486.84,7364.30,7416.22
18-05-2026,20,23377.90,2250.93,2238.71,2238.71,10000.00,10000.00
18-05-2026,21,27120.28,1997.68,1985.47,1985.47,10000.00,10000.00
18-05-2026,22,32087.13,1912.55,1900.35,1900.35,10000.00,10000.00
18-05-2026,23,35623.43,2015.10,2002.90,2002.90,10000.00,10000.00
18-05-2026,24,37009.00,1901.33,1889.12,1889.12,10000.00,10000.00
19-05-2026,1,29710.08,2659.20,2511.90,2511.90,10000.00,10000.00
19-05-2026,2,23021.10,3109.55,2826.95,2826.95,10000.00,10000.00
19-05-2026,3,17338.70,3482.08,3093.27,3093.27,10000.00,10000.00
19-05-2026,4,15278.68,4201.83,3735.92,3735.92,10000.00,10000.00
19-05-2026,5,13950.88,4806.70,4030.92,4030.92,9224.85,9283.79
19-05-2026,6,11424.70,5996.20,3393.52,3393.52,3823.97,3831.36
19-05-2026,7,12019.98,7536.08,4185.38,4185.38,4183.58,4173.30
19-05-2026,8,12211.00,16422.48,6098.40,6098.40,2529.74,2492.50
19-05-2026,9,12046.90,32213.45,8000.98,8000.98,1707.57,1706.27
19-05-2026,10,13781.00,39226.65,8547.83,8547.83,1714.50,1715.26
19-05-2026,11,13876.15,43561.75,8996.69,8996.69,1793.06,1793.53
19-05-2026,12,14233.93,44661.83,9536.75,9536.75,1777.94,1778.08
19-05-2026,13,13240.93,45297.50,8882.39,8882.39,1650.79,1650.79
19-05-2026,14,13292.53,42908.68,8580.82,8580.82,1690.61,1692.16
19-05-2026,15,15817.35,36108.75,9246.28,9246.28,2265.89,2268.08
19-05-2026,16,16024.20,25882.33,9065.16,9065.16,2859.95,2856.42
19-05-2026,17,14805.20,19683.68,7550.26,7550.26,3240.12,3236.34
19-05-2026,18,13233.60,12344.33,6009.15,6009.15,3724.17,3707.07
19-05-2026,19,14333.25,7167.43,5068.35,5068.35,7055.03,7221.83
19-05-2026,20,21919.33,3475.08,2653.77,2653.77,10000.00,10000.00
19-05-2026,21,26425.38,3117.88,2296.56,2296.56,10000.00,10000.00
19-05-2026,22,29554.65,3086.35,2265.05,2265.05,10000.00,10000.00
19-05-2026,23,33927.98,3065.88,2244.56,2244.56,10000.00,10000.00
19-05-2026,24,33842.85,2715.90,2216.20,2216.20,10000.00,10000.00
20-05-2026,1,30077.03,2272.68,2137.57,2137.57,10000.00,10000.00
20-05-2026,2,21330.65,2782.90,2512.49,2512.49,10000.00,10000.00
20-05-2026,3,16392.30,3373.00,2996.40,2996.40,10000.00,10000.00
20-05-2026,4,14478.35,4673.98,4187.18,4187.18,9933.25,9927.84
20-05-2026,5,13410.98,5116.38,4337.35,4337.35,9654.13,9654.45
20-05-2026,6,11413.58,5385.53,3338.70,3338.70,4331.12,4334.40
20-05-2026,7,11296.93,7378.80,4050.05,4050.05,4058.72,4031.43
20-05-2026,8,12092.98,17406.83,6049.25,6049.25,2661.80,2582.97
20-05-2026,9,11683.78,34768.28,7606.42,7606.42,1537.91,1537.69
20-05-2026,10,14696.25,40448.55,9649.79,9649.79,1759.38,1776.88
20-05-2026,11,15715.28,44809.28,10103.91,10103.91,1764.01,1780.73
20-05-2026,12,15673.23,46601.38,10967.10,10967.10,1819.50,1819.53
20-05-2026,13,14993.58,46673.60,10941.07,10941.07,1784.09,1784.26
20-05-2026,14,14006.48,45769.98,10196.76,10196.76,1625.87,1625.66
20-05-2026,15,16202.90,37735.00,10735.46,10735.46,2261.31,2261.12
20-05-2026,16,17540.70,25764.78,10519.30,10519.30,2959.24,2955.62
20-05-2026,17,15127.53,18407.05,7857.49,7857.49,3274.36,3269.06
20-05-2026,18,14136.70,11292.88,6310.05,6310.05,3849.20,3830.72
20-05-2026,19,13409.45,6582.43,4631.37,4631.37,7189.53,6855.14
20-05-2026,20,18665.38,3171.33,2362.22,2362.22,10000.00,10000.00
20-05-2026,21,24320.30,2827.45,2018.35,2018.35,10000.00,10000.00
20-05-2026,22,30025.95,2691.43,1882.32,1882.32,10000.00,10000.00
20-05-2026,23,33477.65,2549.80,1740.69,1740.69,10000.00,10000.00
20-05-2026,24,33723.43,2160.83,1673.31,1673.31,10000.00,10000.00
21-05-2026,1,31087.90,2337.20,2202.10,2202.10,10000.00,10000.00
21-05-2026,2,25220.98,2417.78,2147.37,2147.37,10000.00,10000.00
21-05-2026,3,21012.73,2845.30,2468.69,2468.69,10000.00,10000.00
21-05-2026,4,18503.78,3765.55,3311.84,3311.84,10000.00,10000.00
21-05-2026,5,16366.43,3954.13,3403.92,3403.92,10000.00,10000.00
21-05-2026,6,12755.25,4583.35,3497.63,3497.63,6068.75,6073.36
21-05-2026,7,12533.43,6310.58,4225.95,4225.95,4792.74,4779.51
21-05-2026,8,12653.73,14695.10,4763.20,4763.20,3059.84,3019.87
21-05-2026,9,13685.20,31407.88,6466.76,6466.76,1726.48,1722.79
21-05-2026,10,16896.90,39032.70,9389.27,9389.27,1789.83,1792.99
21-05-2026,11,18067.98,43521.15,11176.88,11176.88,1870.36,1870.94
21-05-2026,12,18568.78,44108.13,11746.65,11746.65,1836.85,1837.04
21-05-2026,13,17781.65,43986.98,11547.64,11547.64,1747.41,1747.67
21-05-2026,14,16787.68,43231.00,10783.65,10783.65,1649.14,1650.36
21-05-2026,15,18874.23,36880.13,10940.89,10940.89,2309.02,2308.66
21-05-2026,16,19855.43,24898.45,10277.58,10277.58,3043.14,3036.08
21-05-2026,17,17399.75,19105.45,7461.07,7461.07,3168.07,3162.90
21-05-2026,18,14278.65,11464.23,5920.87,5920.87,3681.71,3662.63
21-05-2026,19,14298.05,6117.98,4545.68,4545.68,7186.27,7079.55
21-05-2026,20,25499.85,3545.18,2736.07,2736.07,10000.00,10000.00
21-05-2026,21,31520.13,3271.95,2462.84,2462.84,10000.00,10000.00
21-05-2026,22,35214.88,3036.00,2226.89,2226.89,10000.00,10000.00
21-05-2026,23,39140.53,2657.98,1848.87,1848.87,10000.00,10000.00
21-05-2026,24,40996.88,2175.90,1688.39,1688.39,10000.00,10000.00
22-05-2026,1,46940.55,1494.45,1359.33,1359.33,10000.00,10000.00
22-05-2026,2,38276.28,1590.95,1320.54,1320.54,10000.00,10000.00
22-05-2026,3,26985.88,1917.93,1541.32,1541.32,10000.00,10000.00
22-05-2026,4,24217.35,2400.88,1947.17,1947.17,10000.00,10000.00
22-05-2026,5,20253.93,2811.40,2261.20,2261.20,10000.00,10000.00
22-05-2026,6,16553.63,2934.48,2304.97,2304.97,10000.00,10000.00
22-05-2026,7,15272.88,4220.60,3390.12,3390.12,8250.19,7928.39
22-05-2026,8,16393.98,12426.15,5745.95,5745.95,3971.53,3943.87
22-05-2026,9,17798.50,27875.80,7569.58,7569.58,2342.24,2337.03
22-05-2026,10,21441.23,35199.35,8899.15,8899.15,2142.99,2140.96
22-05-2026,11,22462.53,39083.90,9964.33,9964.33,2094.39,2094.42
22-05-2026,12,22872.55,40621.73,10788.62,10788.62,1985.65,1985.28
22-05-2026,13,21643.60,41501.78,10918.26,10918.26,1982.51,1982.53
22-05-2026,14,21593.15,40929.30,10852.94,10852.94,1997.41,2000.07
22-05-2026,15,24223.95,33918.03,11052.89,11052.89,2662.58,2658.84
22-05-2026,16,24847.83,21848.13,10926.60,10926.60,3478.61,3475.95
22-05-2026,17,22789.13,17039.48,9426.46,9426.46,3655.15,3652.58
22-05-2026,18,21344.73,10279.58,7275.58,7275.58,4916.38,4786.28
22-05-2026,19,21069.88,4805.60,3886.75,3886.75,9000.03,8720.66
22-05-2026,20,32228.88,2931.28,2122.17,2122.17,10000.00,10000.00
22-05-2026,21,38276.18,2817.35,2008.23,2008.23,10000.00,10000.00
22-05-2026,22,44939.58,2621.28,1812.16,1812.16,10000.00,10000.00
22-05-2026,23,52834.65,2558.60,1749.49,1749.49,10000.00,10000.00
22-05-2026,24,52970.63,2153.00,1665.48,1665.48,10000.00,10000.00
23-05-2026,1,41524.75,1788.43,1788.42,1788.42,10000.00,10000.00
23-05-2026,2,38002.43,1801.45,1801.44,1801.44,10000.00,10000.00
23-05-2026,3,24851.08,1877.48,1877.46,1877.46,10000.00,10000.00
23-05-2026,4,21531.60,2325.73,2325.73,2325.73,10000.00,10000.00
23-05-2026,5,18979.58,2334.20,2334.20,2334.20,10000.00,10000.00
23-05-2026,6,16330.78,2415.70,2415.70,2415.70,10000.00,10000.00
23-05-2026,7,16076.45,3400.13,3119.33,3119.33,6819.16,6738.64
23-05-2026,8,16641.35,12559.48,5951.80,5951.80,3595.48,3488.17
23-05-2026,9,17162.15,28737.80,8370.78,8370.78,1782.52,1785.02
23-05-2026,10,20801.58,36267.43,10266.02,10266.02,2230.62,2233.31
23-05-2026,11,21464.93,41340.98,12558.10,12558.10,2259.45,2258.95
23-05-2026,12,21059.33,42136.75,12586.00,12586.00,2136.57,2136.58
23-05-2026,13,18998.65,41752.63,12123.66,12123.66,2132.13,2132.14
23-05-2026,14,18591.08,41540.38,12088.31,12088.31,2002.24,2002.63
23-05-2026,15,20735.95,31656.88,10657.98,10657.98,2890.87,2861.01
23-05-2026,16,21279.83,20175.15,10031.54,10031.54,3546.29,3543.20
23-05-2026,17,19754.03,16549.58,9134.04,9134.04,3631.07,3627.82
23-05-2026,18,16274.63,10104.35,6692.03,6692.03,4273.03,4247.14
23-05-2026,19,16880.00,5665.65,4703.04,4703.04,7467.64,7299.95
23-05-2026,20,25378.00,3007.60,3007.59,3007.59,10000.00,10000.00
23-05-2026,21,30991.50,2634.08,2634.08,2634.08,10000.00,10000.00
23-05-2026,22,35795.55,2329.40,2329.40,2329.40,10000.00,10000.00
23-05-2026,23,44600.48,2036.28,2036.27,2036.27,10000.00,10000.00
23-05-2026,24,43519.83,1865.73,1865.71,1865.71,10000.00,10000.00
24-05-2026,1,29781.73,2209.93,2209.92,2209.92,10000.00,10000.00
24-05-2026,2,26285.80,2462.50,2462.50,2462.50,10000.00,10000.00
24-05-2026,3,22082.50,2945.13,2945.12,2945.12,10000.00,10000.00
24-05-2026,4,21530.25,3390.53,3390.52,3390.52,10000.00,10000.00
24-05-2026,5,19312.78,3830.15,3830.15,3830.15,10000.00,10000.00
24-05-2026,6,15884.00,4896.15,4610.57,4610.57,8175.09,8141.79
24-05-2026,7,14182.18,6424.50,4603.77,4603.77,4878.45,4981.84
24-05-2026,8,12970.75,14622.10,6351.90,6351.90,3078.49,2974.47
24-05-2026,9,12134.63,30720.05,7990.85,7990.85,1778.08,1777.43
24-05-2026,10,13025.70,40129.08,8952.83,8952.83,1887.82,1886.92
24-05-2026,11,13323.03,45111.68,10368.65,10368.65,1558.24,1558.14
24-05-2026,12,14002.65,44921.48,10918.63,10918.63,1537.62,1537.62
24-05-2026,13,13337.83,44110.45,10914.93,10914.93,1537.10,1537.10
24-05-2026,14,13445.70,43526.95,10947.02,10947.02,1466.48,1468.18
24-05-2026,15,16607.38,35190.80,11248.27,11248.27,2169.92,2164.90
24-05-2026,16,18497.85,22474.25,9125.22,9125.22,2961.67,2942.01
24-05-2026,17,15879.50,15729.20,7022.98,7022.98,3336.45,3330.70
24-05-2026,18,12676.53,10385.83,5531.15,5531.15,3646.59,3638.43
24-05-2026,19,12341.03,6830.75,4908.17,4908.17,4472.31,4484.82
24-05-2026,20,16562.33,3831.90,3676.05,3676.05,9003.07,8849.96
24-05-2026,21,21264.25,3003.83,3003.81,3003.81,10000.00,10000.00
24-05-2026,22,23176.03,2697.23,2697.22,2697.22,10000.00,10000.00
24-05-2026,23,29913.18,2358.68,2358.67,2358.67,10000.00,10000.00
24-05-2026,24,30362.30,2214.90,2214.89,2214.89,10000.00,10000.00
25-05-2026,1,33390.85,2255.28,2197.27,2197.27,10000.00,10000.00
25-05-2026,2,29872.00,2403.90,2268.50,2268.50,10000.00,10000.00
25-05-2026,3,20808.20,2881.93,2688.52,2688.52,10000.00,10000.00
25-05-2026,4,19166.33,3728.40,3477.19,3477.19,10000.00,10000.00
25-05-2026,5,16894.00,4284.83,3975.63,3975.63,10000.00,10000.00
25-05-2026,6,13470.35,4765.88,3533.93,3533.93,6000.73,6000.73
25-05-2026,7,14189.53,7383.78,4687.13,4687.13,5379.94,5375.61
25-05-2026,8,15123.33,14807.53,6017.75,6017.75,2832.81,2760.12
25-05-2026,9,15334.20,29038.68,7451.05,7451.05,1993.95,1992.13
25-05-2026,10,18193.35,36930.40,8512.73,8512.73,2081.67,2081.84
25-05-2026,11,19101.63,40666.38,9829.86,9829.86,2090.43,2092.12
25-05-2026,12,19282.08,42238.55,9282.75,9282.75,1879.46,1879.56
25-05-2026,13,18237.50,42027.83,10076.39,10076.39,1980.53,1980.51
25-05-2026,14,18104.30,40227.40,9078.50,9078.50,1935.85,1938.24
25-05-2026,15,20614.08,32088.35,9583.75,9583.75,2700.13,2697.67
25-05-2026,16,20574.20,20617.58,8617.41,8617.41,3320.92,3321.56
25-05-2026,17,20013.83,15679.53,8412.99,8412.99,3631.55,3629.19
25-05-2026,18,18938.23,9142.13,6868.98,6868.98,4793.19,4699.88
25-05-2026,19,16865.73,5072.50,4105.68,4105.68,7585.80,7417.67
25-05-2026,20,26379.68,3000.53,2560.83,2560.83,10000.00,10000.00
25-05-2026,21,32937.60,2933.53,2493.81,2493.81,10000.00,10000.00
25-05-2026,22,35201.15,2606.73,2167.03,2167.03,10000.00,10000.00
25-05-2026,23,45974.53,2244.45,1804.74,1804.74,10000.00,10000.00
25-05-2026,24,46661.33,1936.25,1684.95,1684.95,10000.00,10000.00
26-05-2026,1,45543.93,1986.63,1890.02,1890.02,10000.00,10000.00
26-05-2026,2,37706.58,2022.33,1819.43,1819.43,10000.00,10000.00
26-05-2026,3,27707.03,2382.28,2097.27,2097.27,10000.00,10000.00
26-05-2026,4,25138.23,3109.60,2757.10,2757.10,10000.00,10000.00
26-05-2026,5,22740.55,3959.73,3530.02,3530.02,10000.00,10000.00
26-05-2026,6,18262.35,4547.20,4046.95,4046.95,9500.01,9440.85
26-05-2026,7,17194.90,6651.75,4704.33,4704.33,6359.40,6300.74
26-05-2026,8,17199.30,15934.40,6009.08,6009.08,3186.87,3123.53
26-05-2026,9,18203.93,28263.10,7552.63,7552.63,2111.86,2109.55
26-05-2026,10,20040.75,35928.43,8619.75,8619.75,2462.91,2462.83
26-05-2026,11,21951.33,40906.78,9430.63,9430.63,1885.01,1886.54
26-05-2026,12,22673.58,42847.83,11042.48,11042.48,2119.63,2128.86
26-05-2026,13,21677.30,43524.35,11385.82,11385.82,2130.62,2130.66
26-05-2026,14,21783.55,42313.23,11284.22,11284.22,2125.62,2129.01
26-05-2026,15,24864.63,32348.63,11101.46,11101.46,2850.83,2849.46
26-05-2026,16,25365.83,21419.18,9980.89,9980.89,3471.21,3470.06
26-05-2026,17,23588.75,15369.98,8854.98,8854.98,3870.66,3867.53
26-05-2026,18,21264.43,10896.48,7141.28,7141.28,5394.15,5332.16
26-05-2026,19,21062.80,5640.05,4550.02,4550.02,8333.07,8182.58
26-05-2026,20,29412.68,3290.78,2666.37,2666.37,10000.00,10000.00
26-05-2026,21,36508.75,2957.70,2333.29,2333.29,10000.00,10000.00
26-05-2026,22,40659.93,2484.13,1859.72,1859.72,10000.00,10000.00
26-05-2026,23,49223.00,2108.53,1484.11,1484.11,10000.00,10000.00
26-05-2026,24,48693.83,1812.63,1443.17,1443.17,10000.00,10000.00
27-05-2026,1,45327.03,1645.80,1549.19,1549.19,10000.00,10000.00
27-05-2026,2,39150.03,1839.08,1636.17,1636.17,10000.00,10000.00
27-05-2026,3,27785.63,1984.53,1699.52,1699.52,10000.00,10000.00
27-05-2026,4,23009.15,2430.00,2077.50,2077.50,10000.00,10000.00
27-05-2026,5,20522.90,2685.20,2255.50,2255.50,10000.00,10000.00
27-05-2026,6,17228.73,3489.45,2995.85,2995.85,10000.00,10000.00
27-05-2026,7,17465.68,4545.28,3760.70,3760.70,6575.74,6509.44
27-05-2026,8,15254.50,11824.88,5020.22,5020.22,3242.90,3169.29
27-05-2026,9,16300.43,21766.35,6407.71,6407.71,2148.91,2147.57
27-05-2026,10,19450.40,30003.85,8739.63,8739.63,2522.11,2523.50
27-05-2026,11,21563.88,35020.08,9734.69,9734.69,2105.56,2107.39
27-05-2026,12,22593.53,37237.30,11713.60,11713.60,2338.06,2341.08
27-05-2026,13,21798.88,38216.33,12155.51,12155.51,2330.18,2330.18
27-05-2026,14,21433.38,37170.00,11717.80,11717.80,2302.57,2305.48
27-05-2026,15,23990.48,30752.98,12155.43,12155.43,2963.58,2964.45
27-05-2026,16,24125.35,20215.13,11057.56,11057.56,3577.79,3573.66
27-05-2026,17,22831.90,14444.90,8839.47,8839.47,3733.84,3730.81
27-05-2026,18,20374.28,9518.33,7520.93,7520.93,5459.63,5299.84
27-05-2026,19,19418.28,4983.58,4266.40,4266.40,8687.58,8489.71
27-05-2026,20,29848.80,2697.33,2072.93,2072.93,10000.00,10000.00
27-05-2026,21,36958.70,2465.93,1841.53,1841.53,10000.00,10000.00
27-05-2026,22,40255.83,2214.35,1589.95,1589.95,10000.00,10000.00
27-05-2026,23,50397.25,2053.48,1429.06,1429.06,10000.00,10000.00
27-05-2026,24,52785.13,1791.95,1422.49,1422.49,10000.00,10000.00
28-05-2026,1,42402.05,2306.38,2109.76,2109.76,10000.00,10000.00
28-05-2026,2,36755.25,2448.95,2146.04,2146.04,10000.00,10000.00
28-05-2026,3,24907.30,2726.30,2341.30,2341.30,10000.00,10000.00
28-05-2026,4,19549.05,3471.63,3019.12,3019.12,10000.00,10000.00
28-05-2026,5,16580.73,3874.50,3344.80,3344.80,10000.00,10000.00
28-05-2026,6,13448.85,5065.45,3897.45,3897.45,5581.57,5578.45
28-05-2026,7,13301.23,6664.23,5096.78,5096.78,5265.95,5252.36
28-05-2026,8,12074.23,14271.45,6517.82,6517.82,3334.48,3266.42
28-05-2026,9,13388.60,23731.88,7409.33,7409.33,2156.10,2152.71
28-05-2026,10,16719.20,31377.03,9958.70,9958.70,2466.98,2469.37
28-05-2026,11,17597.50,34483.60,10659.41,10659.41,2288.06,2288.51
28-05-2026,12,18222.58,35482.25,11622.20,11622.20,2329.76,2329.74
28-05-2026,13,16200.95,36070.68,11265.07,11265.07,2217.76,2217.88
28-05-2026,14,16219.53,35842.33,11225.95,11225.95,2111.71,2113.05
28-05-2026,15,18135.20,29622.23,11149.92,11149.92,2850.54,2835.99
28-05-2026,16,17834.95,19013.48,9339.25,9339.25,3547.29,3542.06
28-05-2026,17,17739.03,13909.13,8422.40,8422.40,3818.50,3817.29
28-05-2026,18,15868.90,9838.45,7589.83,7589.83,5346.71,5244.72
28-05-2026,19,14279.98,6707.03,5757.68,5757.68,7875.35,7798.96
28-05-2026,20,21100.80,4332.20,3707.79,3707.79,10000.00,10000.00
28-05-2026,21,30700.48,3770.23,3145.82,3145.82,10000.00,10000.00
28-05-2026,22,34036.10,3414.90,2790.50,2790.50,10000.00,10000.00
28-05-2026,23,39844.48,2943.63,2319.22,2319.22,10000.00,10000.00
28-05-2026,24,38893.90,2573.20,2203.74,2203.74,10000.00,10000.00
29-05-2026,1,22880.55,3185.40,2850.10,2850.10,10000.00,10000.00
29-05-2026,2,20697.03,3388.10,2917.40,2917.40,10000.00,10000.00
29-05-2026,3,14711.88,4439.90,3855.40,3855.40,10000.00,10000.00
29-05-2026,4,11313.68,6426.95,3877.28,3877.28,5148.43,5143.81
29-05-2026,5,11603.38,7528.15,4513.95,4513.95,5022.49,5021.83
29-05-2026,6,11042.53,7650.95,4332.43,4332.43,4441.94,4444.99
29-05-2026,7,10151.45,8745.95,4767.15,4767.15,4123.17,4125.21
29-05-2026,8,8707.75,17013.05,6182.38,6182.38,2512.73,2504.01
29-05-2026,9,9427.98,31811.30,7022.66,7022.66,1332.06,1343.09
29-05-2026,10,12060.25,38875.38,9030.73,9030.73,1560.14,1560.13
29-05-2026,11,11850.05,41885.30,9358.48,9358.48,1730.41,1742.49
29-05-2026,12,12151.75,44092.13,10241.08,10241.08,1822.69,1823.17
29-05-2026,13,10767.78,43472.45,9571.73,9571.73,1632.54,1633.26
29-05-2026,14,9920.93,41394.78,8751.38,8751.38,1579.21,1579.45
29-05-2026,15,12281.03,32781.73,9842.83,9842.83,2353.70,2356.14
29-05-2026,16,12936.90,22339.55,8850.73,8850.73,3269.17,3261.34
29-05-2026,17,13343.13,16222.85,8323.79,8323.79,3521.59,3520.50
29-05-2026,18,12441.63,11213.60,7939.90,7939.90,4789.74,4774.89
29-05-2026,19,12874.65,8247.33,6884.73,6884.73,6667.99,6565.42
29-05-2026,20,21547.15,5024.90,4216.00,4216.00,10000.00,10000.00
29-05-2026,21,27416.60,4195.33,3386.43,3386.43,10000.00,10000.00
29-05-2026,22,28202.13,4089.90,3281.00,3281.00,10000.00,10000.00
29-05-2026,23,29385.43,3469.63,2660.72,2660.72,10000.00,10000.00
29-05-2026,24,29162.35,3057.98,2569.87,2569.87,10000.00,10000.00
30-05-2026,1,12862.73,7517.58,6077.58,6077.58,5974.87,6015.53
30-05-2026,2,11022.08,8538.05,4684.55,4684.55,4263.26,4268.93
30-05-2026,3,10279.23,11669.98,4612.98,4612.98,3650.54,3647.93
30-05-2026,4,9621.20,13592.28,4392.98,4392.98,3340.64,3340.48
30-05-2026,5,9706.85,15593.25,4682.93,4682.93,3222.31,3222.13
30-05-2026,6,9758.38,16313.45,4795.13,4795.13,3280.40,3281.44
30-05-2026,7,9079.15,20024.33,5559.05,5559.05,3151.50,3157.34
30-05-2026,8,6545.63,30222.98,4931.75,4931.75,1679.71,1676.30
30-05-2026,9,7031.03,46574.65,5687.93,5687.93,350.50,351.43
30-05-2026,10,9580.98,55848.53,7419.17,7419.17,499.58,499.59
30-05-2026,11,9407.05,60694.33,7963.52,7963.52,853.11,867.47
30-05-2026,12,9079.00,61048.05,7870.26,7870.26,1036.05,1035.56
30-05-2026,13,8043.20,58826.25,7510.13,7510.13,1048.17,1048.17
30-05-2026,14,8115.05,57673.73,7606.29,7606.29,1036.37,1036.78
30-05-2026,15,10470.58,49720.55,8941.03,8941.03,1768.96,1785.14
30-05-2026,16,10445.88,36067.53,7962.67,7962.67,2631.73,2619.55
30-05-2026,17,10787.03,29388.58,8089.29,8089.29,2903.22,2906.29
30-05-2026,18,10139.30,21944.33,7661.86,7661.86,3374.69,3371.18
