Date,Hour,Purchase Bid (MWh),Sell Bid (MWh),MCV (MWh),Final Scheduled Volume (MWh),MCP (Rs/MWh) *,Weighted MCP (Rs/MWh)
15-04-2026,22,16987.18,5599.60,3808.95,3833.45,10000.00,10000.00
15-04-2026,23,18438.75,4481.80,2758.22,2776.59,10000.00,10000.00
15-04-2026,24,17289.00,3474.38,2486.97,2486.96,10000.00,10000.00
16-04-2026,1,16431.20,2653.30,2350.00,2349.99,10000.00,10000.00
16-04-2026,2,15521.83,4241.53,3662.02,3662.03,10000.00,10000.00
16-04-2026,3,15760.53,6010.40,5072.10,5088.70,10000.00,10000.00
16-04-2026,4,16021.53,7211.70,5732.98,6011.60,8214.27,8196.05
16-04-2026,5,16189.38,7554.13,5804.25,6071.63,7425.05,7420.61
16-04-2026,6,16072.00,8850.88,6012.55,6216.85,5999.96,6036.61
16-04-2026,7,19169.20,11268.50,8698.53,8751.18,7227.62,7205.68
16-04-2026,8,14906.68,17206.83,7088.55,7285.97,3554.95,3619.03
16-04-2026,9,12009.48,31299.73,8288.31,8386.52,2050.38,2042.85
16-04-2026,10,12264.05,41890.65,9368.70,9299.74,1804.95,1805.05
16-04-2026,11,11182.78,50740.88,9361.08,9204.20,1244.64,1241.65
16-04-2026,12,11539.78,53146.30,9490.48,9173.73,1001.23,1001.23
16-04-2026,13,11120.90,54265.50,8959.80,8515.58,691.70,694.22
16-04-2026,14,10423.05,55186.68,8498.35,8326.13,325.48,326.34
16-04-2026,15,11985.03,50600.80,9656.28,9346.05,1063.03,1071.52
16-04-2026,16,14833.63,42970.90,11412.33,9828.20,1816.60,1816.90
16-04-2026,17,15339.98,31141.83,8798.75,8750.78,2532.16,2514.76
16-04-2026,18,14290.48,17489.95,6462.13,6463.23,3385.24,3372.07
16-04-2026,19,17272.25,7086.48,4219.85,4220.39,7387.39,6508.20
16-04-2026,20,21789.80,3961.63,1820.11,1820.12,10000.00,10000.00
16-04-2026,21,17357.50,4230.85,2105.95,2105.94,10000.00,10000.00
16-04-2026,22,19100.83,4346.18,2221.27,2221.27,10000.00,10000.00
16-04-2026,23,23399.45,4300.10,2227.89,2227.90,10000.00,10000.00
16-04-2026,24,21434.33,3149.20,1933.54,1933.55,10000.00,10000.00
17-04-2026,1,25409.60,1494.98,1359.67,1359.65,10000.00,10000.00
17-04-2026,2,19688.80,1757.83,1487.12,1487.13,10000.00,10000.00
17-04-2026,3,17544.10,2181.60,1804.60,1804.60,10000.00,10000.00
17-04-2026,4,16919.28,2942.13,2487.93,2487.92,10000.00,10000.00
17-04-2026,5,17527.23,3042.23,2477.62,2477.62,10000.00,10000.00
17-04-2026,6,16913.45,3361.30,2731.09,2731.10,10000.00,10000.00
17-04-2026,7,19792.85,5775.00,5059.89,5059.90,10000.00,10000.00
17-04-2026,8,17065.13,13763.73,7243.30,7211.35,4045.36,4103.62
17-04-2026,9,13662.70,28935.65,7635.00,7616.10,2158.95,2145.00
17-04-2026,10,11765.03,38548.73,7488.42,7458.20,1344.68,1341.13
17-04-2026,11,10617.48,47305.03,7438.52,7148.00,975.17,975.31
17-04-2026,12,11043.25,50524.08,7780.53,7468.83,962.43,962.54
17-04-2026,13,10952.78,52037.40,7463.37,7373.28,299.88,299.88
17-04-2026,14,10764.53,52836.50,7242.62,7182.62,299.61,299.62
17-04-2026,15,12771.58,47914.30,8849.00,8555.02,1277.19,1295.48
17-04-2026,16,15275.78,38321.95,9963.16,9055.89,2091.77,2084.29
17-04-2026,17,16266.35,26063.00,8191.52,8199.93,2801.17,2797.96
17-04-2026,18,15178.53,11839.15,6955.92,6955.92,4158.93,4105.99
17-04-2026,19,18721.53,3711.23,2841.65,2841.65,9755.07,9658.53
17-04-2026,20,27226.40,2240.78,1431.86,1431.86,10000.00,10000.00
17-04-2026,21,27709.55,2499.25,1690.34,1690.33,10000.00,10000.00
17-04-2026,22,31210.33,2590.00,1781.09,1781.09,10000.00,10000.00
17-04-2026,23,33427.13,2429.63,1620.72,1620.73,10000.00,10000.00
17-04-2026,24,32950.73,1955.25,1467.15,1467.15,10000.00,10000.00
18-04-2026,1,29388.23,1493.10,1347.78,1347.79,10000.00,10000.00
18-04-2026,2,22499.28,1789.78,1509.06,1509.06,10000.00,10000.00
18-04-2026,3,19389.13,2234.35,1847.34,1847.35,10000.00,10000.00
18-04-2026,4,18632.35,3090.88,2626.67,2626.67,10000.00,10000.00
18-04-2026,5,19265.25,3584.83,3024.03,3024.02,10000.00,10000.00
18-04-2026,6,19189.73,3462.83,2822.62,2822.62,10000.00,10000.00
18-04-2026,7,21540.60,5777.18,5052.07,5052.07,10000.00,10000.00
18-04-2026,8,18195.00,12472.90,6885.63,6885.92,4236.59,4283.62
18-04-2026,9,14974.78,26540.68,7767.43,7812.55,2249.95,2238.04
18-04-2026,10,14043.95,36183.25,8523.50,8190.36,2061.87,2061.90
18-04-2026,11,12649.00,42797.63,9031.72,8140.10,1811.83,1811.39
18-04-2026,12,12718.65,46614.40,9189.60,8475.87,1576.19,1576.38
18-04-2026,13,12719.13,47374.20,8819.30,8536.00,1473.50,1473.57
18-04-2026,14,13195.68,47941.95,8883.90,8657.51,1165.89,1168.75
18-04-2026,15,15199.50,43806.30,9599.76,8984.24,1744.20,1743.94
18-04-2026,16,16532.53,35936.35,9149.89,9118.55,2267.28,2263.92
18-04-2026,17,17688.10,25928.98,7335.03,7372.30,2647.79,2640.74
18-04-2026,18,16439.08,11472.60,5140.70,5140.78,3625.51,3602.67
18-04-2026,19,21314.98,3613.48,2770.62,2770.62,9000.13,8644.12
18-04-2026,20,28707.48,2139.65,1330.73,1330.74,10000.00,10000.00
18-04-2026,21,29655.13,2309.00,1500.09,1500.10,10000.00,10000.00
18-04-2026,22,35752.25,2321.50,1512.58,1512.58,10000.00,10000.00
18-04-2026,23,38692.28,2228.00,1419.10,1419.10,10000.00,10000.00
18-04-2026,24,41414.55,1813.70,1325.60,1325.59,10000.00,10000.00
19-04-2026,1,25729.80,1624.35,1489.05,1489.05,10000.00,10000.00
19-04-2026,2,20831.25,1996.65,1655.95,1655.95,10000.00,10000.00
19-04-2026,3,17387.75,2520.53,2052.23,2052.23,10000.00,10000.00
19-04-2026,4,17104.13,3539.05,2993.55,2993.55,10000.00,10000.00
19-04-2026,5,17256.68,3961.15,3319.05,3319.05,10000.00,10000.00
19-04-2026,6,17260.90,4274.18,3610.08,3610.08,10000.00,10000.00
19-04-2026,7,18180.60,6683.93,5751.78,5751.78,9450.02,9345.26
19-04-2026,8,15522.73,14654.45,7098.26,7098.26,3685.87,3703.74
19-04-2026,9,12580.60,29140.03,8884.77,8884.78,1669.55,1662.38
19-04-2026,10,11699.73,36805.83,8477.43,8477.43,1478.99,1479.22
19-04-2026,11,10106.68,43052.60,8036.98,8036.98,1051.34,1050.74
19-04-2026,12,10533.33,47666.50,8400.63,8400.63,1001.12,1001.12
19-04-2026,13,10454.35,50881.65,8479.25,8479.25,339.40,339.40
19-04-2026,14,10464.90,51194.30,7957.80,7957.80,299.73,299.73
19-04-2026,15,10833.60,44821.65,8116.68,8116.68,1083.31,1077.33
19-04-2026,16,11773.68,37011.63,8522.86,8522.86,1864.30,1868.01
19-04-2026,17,13674.70,27398.18,7671.44,7671.44,2240.18,2235.31
19-04-2026,18,12371.50,14300.05,6063.02,6063.02,2662.78,2643.04
19-04-2026,19,14459.38,6205.35,4319.68,4319.68,6992.59,6583.93
19-04-2026,20,17478.65,2719.83,1899.22,1899.22,10000.00,10000.00
19-04-2026,21,17216.08,2721.73,1912.82,1912.82,10000.00,10000.00
19-04-2026,22,19149.65,2770.53,1860.14,1860.14,10000.00,10000.00
19-04-2026,23,23505.00,2347.58,1538.66,1538.66,10000.00,10000.00
19-04-2026,24,22892.65,2031.43,1543.33,1543.33,10000.00,10000.00
20-04-2026,1,30414.43,1311.60,1176.29,1176.29,10000.00,10000.00
20-04-2026,2,25146.25,1591.40,1320.70,1320.69,10000.00,10000.00
20-04-2026,3,19760.33,2025.10,1648.10,1648.08,10000.00,10000.00
20-04-2026,4,19032.23,2726.25,2272.05,2272.04,10000.00,10000.00
20-04-2026,5,19423.08,3270.58,2719.78,2719.78,10000.00,10000.00
20-04-2026,6,21397.45,3285.18,2654.97,2654.97,10000.00,10000.00
20-04-2026,7,24045.00,5723.85,5008.75,5008.75,10000.00,10000.00
20-04-2026,8,18593.50,13619.50,7226.43,7259.58,3846.68,3877.31
20-04-2026,9,14802.95,26921.25,7516.63,7516.63,2186.50,2183.19
20-04-2026,10,13753.33,34967.50,7468.19,7468.19,2038.57,2038.36
20-04-2026,11,12679.98,40482.08,7834.51,7837.53,1648.65,1648.87
20-04-2026,12,13042.98,44846.78,7942.55,7966.05,1515.59,1515.59
20-04-2026,13,13150.15,46356.23,7993.67,7935.65,1337.42,1336.93
20-04-2026,14,13401.45,46368.55,8197.12,8030.60,1088.62,1088.86
20-04-2026,15,15148.60,41088.25,8895.18,8826.03,1789.71,1790.30
20-04-2026,16,16767.60,35053.30,8559.63,8559.63,2343.06,2345.93
20-04-2026,17,18478.60,25905.73,7537.93,7537.93,2933.13,2928.39
20-04-2026,18,17719.48,10134.75,5634.33,5634.33,4523.56,4410.25
20-04-2026,19,23212.95,3315.43,2506.53,2506.53,10000.00,10000.00
20-04-2026,20,33620.73,2122.50,1313.59,1313.59,10000.00,10000.00
20-04-2026,21,32512.15,2484.03,1675.12,1675.12,10000.00,10000.00
20-04-2026,22,38968.70,2506.05,1697.15,1697.15,10000.00,10000.00
20-04-2026,23,47760.33,2191.85,1382.93,1382.93,10000.00,10000.00
20-04-2026,24,51162.23,1753.83,1265.72,1265.72,10000.00,10000.00
21-04-2026,1,34143.00,1390.80,1255.50,1255.50,10000.00,10000.00
21-04-2026,2,26094.25,1706.35,1435.65,1435.65,10000.00,10000.00
21-04-2026,3,19895.50,2088.95,1711.94,1711.94,10000.00,10000.00
21-04-2026,4,17753.98,2722.55,2268.34,2268.34,10000.00,10000.00
21-04-2026,5,18012.95,3250.55,2699.75,2699.75,10000.00,10000.00
21-04-2026,6,18110.23,3299.68,2669.48,2669.48,10000.00,10000.00
21-04-2026,7,20234.00,5803.10,5088.00,5088.00,10000.00,10000.00
21-04-2026,8,16567.40,13133.58,6756.11,6756.11,3962.52,3990.26
21-04-2026,9,13577.68,28208.28,7649.05,7649.05,2105.17,2103.38
21-04-2026,10,12998.83,34806.13,7777.35,7777.35,2054.54,2054.31
21-04-2026,11,11299.43,40411.53,7473.55,7473.55,1714.28,1714.73
21-04-2026,12,11879.28,44786.70,7633.48,7633.48,1537.25,1537.52
21-04-2026,13,12545.08,46254.65,8349.02,8349.03,1523.15,1523.19
21-04-2026,14,13016.48,46546.88,8782.30,8782.30,1489.53,1491.00
21-04-2026,15,15047.80,41270.68,9743.38,9743.39,1912.48,1909.21
21-04-2026,16,16113.63,33205.78,9015.75,9015.75,2461.58,2459.14
21-04-2026,17,17709.53,22891.63,7884.78,7884.78,3109.65,3103.81
21-04-2026,18,16316.03,10545.78,5699.90,5699.90,4653.95,4557.45
21-04-2026,19,21254.15,3379.38,2537.50,2537.50,9000.22,8615.60
21-04-2026,20,29270.45,2020.18,1211.26,1211.26,10000.00,10000.00
21-04-2026,21,31675.25,2226.83,1417.92,1417.92,10000.00,10000.00
21-04-2026,22,37166.13,2236.68,1427.77,1427.77,10000.00,10000.00
21-04-2026,23,41119.10,2132.73,1323.82,1323.82,10000.00,10000.00
21-04-2026,24,44229.15,1777.45,1289.35,1289.35,10000.00,10000.00
22-04-2026,1,37662.63,1420.70,1218.44,1218.45,10000.00,10000.00
22-04-2026,2,28009.48,2100.95,1706.30,1706.29,10000.00,10000.00
22-04-2026,3,21982.80,2562.08,1995.82,1995.82,10000.00,10000.00
22-04-2026,4,20819.28,2922.45,2221.40,2221.40,10000.00,10000.00
22-04-2026,5,20357.43,3145.88,2300.07,2300.07,10000.00,10000.00
22-04-2026,6,19660.18,3652.05,2691.04,2691.05,10000.00,10000.00
22-04-2026,7,20723.93,6163.80,5097.40,5097.40,10000.00,10000.00
22-04-2026,8,18352.93,13157.10,6564.75,6532.10,3757.60,3792.54
22-04-2026,9,15394.05,27514.78,7448.45,7448.45,2210.53,2204.90
22-04-2026,10,15344.53,34836.58,7590.76,7701.10,2176.02,2174.88
22-04-2026,11,14730.53,41470.10,7809.85,8053.33,1658.42,1658.33
22-04-2026,12,14446.33,44829.93,7662.83,7633.97,1522.82,1522.83
22-04-2026,13,14628.60,47568.03,8095.91,7924.65,1429.82,1429.64
22-04-2026,14,14714.73,46984.33,8496.24,8084.13,1096.51,1096.44
22-04-2026,15,16278.63,41977.08,9574.82,9565.01,1650.68,1655.30
22-04-2026,16,18323.55,34582.35,9893.13,9535.55,2237.19,2234.35
22-04-2026,17,19344.03,24119.18,8938.18,8783.03,3066.97,3060.27
22-04-2026,18,18657.73,11259.13,7222.70,7302.98,5149.07,4920.61
22-04-2026,19,22133.03,3942.20,2715.75,2715.75,9170.00,8888.08
22-04-2026,20,36055.98,2374.20,1195.99,1195.99,10000.00,10000.00
22-04-2026,21,37863.45,2378.53,1200.33,1200.31,10000.00,10000.00
22-04-2026,22,41736.08,2401.93,1223.71,1223.72,10000.00,10000.00
22-04-2026,23,47623.78,2386.68,1258.20,1258.20,10000.00,10000.00
22-04-2026,24,50136.55,1863.08,1198.37,1198.36,10000.00,10000.00
23-04-2026,1,39369.68,1533.73,1331.45,1331.45,10000.00,10000.00
23-04-2026,2,29645.75,2064.55,1669.90,1669.90,10000.00,10000.00
23-04-2026,3,20798.63,2676.15,2109.90,2109.90,10000.00,10000.00
23-04-2026,4,18612.68,3365.93,2664.87,2664.87,10000.00,10000.00
23-04-2026,5,18578.35,3817.55,2971.75,2971.75,10000.00,10000.00
23-04-2026,6,19002.18,3967.23,3006.22,3006.22,10000.00,10000.00
23-04-2026,7,20676.43,6239.38,5055.35,5055.35,9749.84,9704.55
23-04-2026,8,17973.15,13235.10,5982.85,5982.85,3732.44,3771.13
23-04-2026,9,15329.78,28523.35,7445.80,7445.80,2235.46,2238.68
23-04-2026,10,14504.53,35586.13,7954.30,7954.30,2120.62,2120.12
23-04-2026,11,13773.63,42929.58,8647.35,8647.35,1657.76,1657.54
23-04-2026,12,13264.28,46337.58,8222.67,8222.67,1086.31,1086.56
23-04-2026,13,12941.30,48805.85,7828.47,7828.47,1000.89,1000.90
23-04-2026,14,13014.28,47732.55,8071.54,8071.54,1001.21,1001.21
23-04-2026,15,14257.80,41585.38,8857.41,8857.41,1511.83,1531.84
23-04-2026,16,16625.08,31949.83,8357.02,8357.02,2345.18,2342.30
23-04-2026,17,18028.23,24399.83,8004.77,8004.77,3092.36,3098.35
23-04-2026,18,16448.18,10334.23,5725.60,5725.60,5574.23,5206.04
23-04-2026,19,19429.98,3939.83,2661.62,2661.62,10000.00,10000.00
23-04-2026,20,32797.35,2426.68,1248.47,1248.47,10000.00,10000.00
23-04-2026,21,33650.73,2585.43,1407.22,1407.22,10000.00,10000.00
23-04-2026,22,40150.08,2718.20,1540.00,1540.00,10000.00,10000.00
23-04-2026,23,47551.80,2440.63,1312.14,1312.14,10000.00,10000.00
23-04-2026,24,48109.33,1962.98,1298.27,1298.27,10000.00,10000.00
24-04-2026,1,46119.55,1296.00,1055.05,1055.04,10000.00,10000.00
24-04-2026,2,41217.35,1759.18,1288.41,1288.43,10000.00,10000.00
24-04-2026,3,31104.35,2210.93,1511.67,1511.66,10000.00,10000.00
24-04-2026,4,27872.68,2873.88,1979.52,1979.52,10000.00,10000.00
24-04-2026,5,27398.48,3549.35,2461.95,2461.94,10000.00,10000.00
24-04-2026,6,28002.18,3619.43,2364.81,2364.81,10000.00,10000.00
24-04-2026,7,28389.75,5941.45,4531.44,4531.44,10000.00,10000.00
24-04-2026,8,20020.35,11987.43,6321.37,6371.00,4173.89,4174.55
24-04-2026,9,16814.38,25785.90,6417.82,6416.26,2696.52,2695.49
24-04-2026,10,15787.88,31913.00,6813.10,6809.34,2428.16,2427.01
24-04-2026,11,14599.93,37239.50,7917.96,7903.33,2019.78,2018.93
24-04-2026,12,15137.73,40960.80,8943.78,8627.91,1954.10,1954.19
24-04-2026,13,15202.35,44112.63,9170.90,8888.11,1690.05,1690.56
24-04-2026,14,15683.50,45111.60,9144.10,8908.13,1577.64,1578.23
24-04-2026,15,18339.88,41843.08,9983.84,9855.17,2099.14,2097.59
24-04-2026,16,20046.55,33332.10,9467.95,9541.71,2661.89,2659.56
24-04-2026,17,20583.40,23042.58,8077.78,8091.68,3301.19,3285.94
24-04-2026,18,20082.05,8570.58,5897.43,5952.67,7376.29,6583.67
24-04-2026,19,25984.45,3874.63,2327.02,2327.02,10000.00,10000.00
24-04-2026,20,46718.40,2464.38,916.75,916.76,10000.00,10000.00
24-04-2026,21,49594.30,2662.95,1115.35,1115.34,10000.00,10000.00
24-04-2026,22,51769.75,2709.30,1161.70,1161.70,10000.00,10000.00
24-04-2026,23,57634.73,2609.93,1112.04,1112.05,10000.00,10000.00
24-04-2026,24,63485.98,1987.98,1106.62,1106.61,10000.00,10000.00
25-04-2026,1,55501.08,1120.30,879.34,879.34,10000.00,10000.00
25-04-2026,2,51115.88,1544.25,1073.49,1073.49,10000.00,10000.00
25-04-2026,3,37182.35,1808.40,1109.15,1109.15,10000.00,10000.00
25-04-2026,4,32624.50,2288.05,1393.69,1393.69,10000.00,10000.00
25-04-2026,5,31168.83,2668.00,1580.60,1580.60,10000.00,10000.00
25-04-2026,6,23530.85,2862.33,1607.72,1607.72,10000.00,10000.00
25-04-2026,7,22909.28,3171.18,1761.17,1761.17,10000.00,10000.00
25-04-2026,8,17584.23,8611.00,4744.30,4744.30,5962.20,5448.79
25-04-2026,9,15334.25,19739.20,6088.13,6088.13,2964.68,2961.41
25-04-2026,10,14817.58,27937.75,7231.73,7231.73,2540.95,2539.63
25-04-2026,11,14026.50,34695.90,7806.05,7806.05,2072.57,2072.28
25-04-2026,12,14200.95,38533.68,8754.55,8754.55,1781.45,1780.57
25-04-2026,13,14552.60,41282.40,9072.22,9072.23,1569.82,1569.83
25-04-2026,14,15153.35,42151.60,9133.65,9133.65,1542.49,1542.72
25-04-2026,15,17392.58,38037.00,9240.70,9240.70,2208.32,2211.77
25-04-2026,16,18922.68,29151.78,9074.95,9074.95,3058.87,3057.53
25-04-2026,17,18669.20,19422.93,8546.83,8546.83,3515.67,3512.00
25-04-2026,18,18045.20,8780.55,6240.48,6240.48,7162.44,6333.96
25-04-2026,19,21614.70,3850.65,2103.03,2103.03,10000.00,10000.00
25-04-2026,20,35135.28,2284.15,736.52,736.52,10000.00,10000.00
25-04-2026,21,40640.78,2429.35,881.75,881.75,10000.00,10000.00
25-04-2026,22,53978.73,2422.20,874.59,874.59,10000.00,10000.00
25-04-2026,23,57984.40,2339.23,841.35,841.35,10000.00,10000.00
25-04-2026,24,58700.53,1719.45,838.09,838.09,10000.00,10000.00
26-04-2026,1,51237.73,952.33,777.41,777.41,10000.00,10000.00
26-04-2026,2,46609.83,1281.35,944.64,944.64,10000.00,10000.00
26-04-2026,3,33644.68,1420.15,937.62,937.62,10000.00,10000.00
26-04-2026,4,31960.75,1741.00,1141.70,1141.70,10000.00,10000.00
26-04-2026,5,29708.48,2167.58,1445.33,1445.33,10000.00,10000.00
26-04-2026,6,25180.83,2357.93,1543.11,1543.11,10000.00,10000.00
26-04-2026,7,15892.83,2827.73,1928.02,1928.02,10000.00,10000.00
26-04-2026,8,14395.05,8655.45,4790.72,4790.72,4620.21,4461.48
26-04-2026,9,12968.23,19770.88,6882.60,6882.60,2450.66,2448.29
26-04-2026,10,13377.78,28683.70,7614.95,7614.95,2392.61,2392.58
26-04-2026,11,12325.35,35578.40,7716.50,7716.50,1591.16,1591.16
26-04-2026,12,11860.33,40101.25,7192.10,7192.10,1482.53,1482.42
26-04-2026,13,11962.35,41916.83,7128.47,7128.47,1001.76,1001.76
26-04-2026,14,12553.10,42248.63,7204.35,7204.35,1001.65,1001.65
26-04-2026,15,13967.83,38097.88,7792.41,7792.41,1643.79,1655.45
26-04-2026,16,15052.45,28933.38,8080.20,8080.20,2660.25,2665.06
26-04-2026,17,15287.28,21613.18,7643.49,7643.49,3097.05,3087.94
26-04-2026,18,14838.13,10212.88,5710.98,5710.98,4154.41,4124.91
26-04-2026,19,16111.50,3823.80,2422.01,2422.01,9000.22,8419.55
26-04-2026,20,34114.88,1876.28,882.77,882.77,10000.00,10000.00
26-04-2026,21,39804.53,2050.85,1057.35,1057.35,10000.00,10000.00
26-04-2026,22,49685.55,2490.70,1497.19,1497.19,10000.00,10000.00
26-04-2026,23,53310.68,1936.78,995.98,995.98,10000.00,10000.00
26-04-2026,24,55918.95,1423.90,869.79,869.79,10000.00,10000.00
27-04-2026,1,51567.68,1149.48,974.57,974.57,10000.00,10000.00
27-04-2026,2,50285.75,2201.13,1864.42,1864.42,10000.00,10000.00
27-04-2026,3,34783.98,2565.23,2082.70,2082.70,10000.00,10000.00
27-04-2026,4,33732.65,3088.83,2489.52,2489.52,10000.00,10000.00
27-04-2026,5,32895.00,3453.60,2731.35,2731.35,10000.00,10000.00
27-04-2026,6,27699.88,3224.18,2409.37,2409.37,10000.00,10000.00
27-04-2026,7,17935.83,3445.65,2545.94,2545.94,10000.00,10000.00
27-04-2026,8,17617.45,8900.28,5253.15,5253.15,5929.12,5618.32
27-04-2026,9,16115.48,18871.15,6722.58,6722.58,3277.59,3277.84
27-04-2026,10,17291.45,25625.50,7053.54,7053.54,3093.93,3092.07
27-04-2026,11,16328.80,30743.48,7338.43,7338.43,2433.77,2431.55
27-04-2026,12,16487.10,35128.55,7886.05,7886.05,2199.24,2198.85
27-04-2026,13,16929.90,36932.55,8576.58,8576.58,2074.73,2074.47
27-04-2026,14,17293.38,36669.55,8498.62,8498.62,2093.37,2093.67
27-04-2026,15,18768.23,31371.85,8663.87,8663.87,2618.06,2615.83
27-04-2026,16,20865.28,22489.55,9401.02,9401.02,3383.44,3384.31
27-04-2026,17,22508.38,14588.93,9249.60,9249.60,3953.73,3952.78
27-04-2026,18,22330.45,7329.28,5998.25,5998.25,8827.49,8513.30
27-04-2026,19,27035.98,3033.50,2040.00,2040.00,10000.00,10000.00
27-04-2026,20,46503.13,1741.35,747.84,747.84,10000.00,10000.00
27-04-2026,21,49590.75,1868.23,874.72,874.72,10000.00,10000.00
27-04-2026,22,56597.50,1975.15,981.63,981.63,10000.00,10000.00
27-04-2026,23,63683.35,1848.58,907.76,907.76,10000.00,10000.00
27-04-2026,24,66801.78,1484.80,930.69,930.69,10000.00,10000.00
28-04-2026,1,47519.93,1226.60,1012.99,1012.99,10000.00,10000.00
28-04-2026,2,39749.10,1682.10,1269.20,1269.20,10000.00,10000.00
28-04-2026,3,24489.10,2063.78,1448.24,1448.24,10000.00,10000.00
28-04-2026,4,22850.23,2730.18,1937.47,1937.47,10000.00,10000.00
28-04-2026,5,22020.95,3392.23,2428.37,2428.37,10000.00,10000.00
28-04-2026,6,19983.00,3577.80,2469.39,2469.39,10000.00,10000.00
28-04-2026,7,16857.23,3672.20,2428.90,2428.90,10000.00,10000.00
28-04-2026,8,16010.03,10764.15,5515.65,5515.65,4172.29,4125.03
28-04-2026,9,15327.78,22963.25,6835.68,6835.68,2660.48,2657.14
28-04-2026,10,15581.30,29836.90,7560.48,7560.48,2496.30,2496.19
28-04-2026,11,13996.05,35310.85,7992.77,7992.77,2110.78,2107.33
28-04-2026,12,14206.15,39295.23,8740.26,8740.26,1985.37,1985.24
28-04-2026,13,14178.58,40311.20,8851.93,8851.93,1804.61,1804.61
28-04-2026,14,14614.88,40713.10,9091.29,9091.30,1747.33,1748.50
28-04-2026,15,16376.95,34378.70,8949.03,8949.03,2323.65,2326.07
28-04-2026,16,18585.13,24272.25,9170.74,9170.74,3292.08,3292.42
28-04-2026,17,20069.83,17290.58,9244.98,9244.98,3686.98,3678.88
28-04-2026,18,18195.48,9822.63,6660.65,6660.65,6070.23,5652.35
28-04-2026,19,19557.70,4262.58,2762.16,2762.16,10000.00,10000.00
28-04-2026,20,34874.03,2352.83,989.92,989.92,10000.00,10000.00
28-04-2026,21,33939.95,2585.18,1222.27,1222.27,10000.00,10000.00
28-04-2026,22,44731.73,2739.78,1376.87,1376.87,10000.00,10000.00
28-04-2026,23,48920.38,2500.25,1190.03,1190.03,10000.00,10000.00
28-04-2026,24,49028.65,1808.75,1037.94,1037.94,10000.00,10000.00
29-04-2026,1,20439.08,2543.93,2041.72,2041.72,10000.00,10000.00
29-04-2026,2,15709.28,3407.70,2518.80,2518.80,10000.00,10000.00
29-04-2026,3,13799.93,4262.05,3013.72,3013.72,10000.00,10000.00
29-04-2026,4,13576.83,5454.18,3467.87,3467.87,9265.14,9253.62
29-04-2026,5,13066.55,6094.75,3547.00,3547.00,8063.47,8064.04
29-04-2026,6,13383.08,5531.88,3629.98,3629.98,9517.92,9505.83
29-04-2026,7,13667.28,7779.10,4816.80,4816.80,6402.09,6303.94
29-04-2026,8,13626.03,18798.68,5984.36,5984.36,3309.83,3280.15
29-04-2026,9,12115.05,32142.23,7146.60,7146.60,2098.90,2099.20
29-04-2026,10,11804.03,39082.03,7170.89,7170.89,2194.04,2196.62
29-04-2026,11,11014.45,44089.88,7620.90,7620.90,1920.88,1914.31
29-04-2026,12,11079.40,47953.43,8301.18,8301.18,1591.59,1591.59
29-04-2026,13,11186.53,49109.45,8428.09,8428.09,1579.94,1580.12
29-04-2026,14,11239.65,47585.70,8421.90,8421.90,1647.17,1647.53
29-04-2026,15,12729.43,40700.55,8530.20,8530.20,2201.98,2209.60
29-04-2026,16,14894.60,30459.50,8651.88,8651.88,3022.90,3022.50
29-04-2026,17,16030.25,22760.20,8199.12,8199.12,3312.42,3309.87
29-04-2026,18,14915.25,12525.48,6099.66,6099.66,3924.42,3905.80
29-04-2026,19,15887.73,5893.00,3789.77,3789.77,8692.75,8395.99
29-04-2026,20,19025.80,3342.40,1610.09,1610.09,10000.00,10000.00
29-04-2026,21,18188.55,3154.55,1422.25,1422.25,10000.00,10000.00
29-04-2026,22,24108.08,3485.18,1752.87,1752.87,10000.00,10000.00
29-04-2026,23,26916.63,3135.15,1455.55,1455.55,10000.00,10000.00
29-04-2026,24,27258.75,2168.95,1181.55,1181.55,10000.00,10000.00
30-04-2026,1,18086.20,1667.80,1415.60,1415.60,10000.00,10000.00
30-04-2026,2,14126.13,2274.80,1785.90,1785.90,10000.00,10000.00
30-04-2026,3,11091.20,3330.43,2352.92,2352.99,9252.94,9246.70
30-04-2026,4,10401.98,4588.50,2412.73,2412.78,6787.59,6757.97
30-04-2026,5,10090.95,5151.73,2490.15,2490.15,5501.45,5500.90
30-04-2026,6,10787.00,5144.65,2791.93,2792.00,6520.81,6732.20
30-04-2026,7,12043.03,8108.98,4684.25,4684.35,5276.58,5257.75
30-04-2026,8,10817.75,18931.05,5343.53,5343.53,2923.10,2876.54
30-04-2026,9,8668.95,33903.98,6501.56,6501.56,1793.53,1791.17
30-04-2026,10,8712.80,39936.98,6299.55,6200.65,1949.10,1948.67
30-04-2026,11,8056.38,44594.35,7135.73,6890.76,1661.54,1658.14
30-04-2026,12,7701.78,47001.78,7005.35,6897.30,1516.36,1516.36
30-04-2026,13,7615.75,47420.15,6780.33,6575.04,1515.51,1515.51
30-04-2026,14,8000.70,47137.90,7073.32,6899.56,1550.73,1551.20
30-04-2026,15,9624.80,40865.63,7661.97,7423.53,1973.90,1978.96
30-04-2026,16,10483.18,29941.75,7713.30,7479.71,2672.88,2672.44
30-04-2026,17,11308.78,22131.18,6288.57,6292.74,2942.49,2912.99
30-04-2026,18,10683.70,12583.23,5035.68,5016.15,3110.72,3103.06
30-04-2026,19,10547.33,5028.30,2596.02,2596.02,7141.74,6808.21
