Date,Hour,Purchase Bid (MWh),Sell Bid (MWh),MCV (MWh),Final Scheduled Volume (MWh),MCP (Rs/MWh) *,Weighted MCP (Rs/MWh)
18-03-2026,4,14917.15,13876.48,7297.33,7297.33,3831.16,3831.22
18-03-2026,5,14900.48,12505.48,7459.85,7459.85,3849.53,3849.53
18-03-2026,6,13907.30,9150.75,6227.33,6227.33,4051.00,4058.63
18-03-2026,7,15429.63,9492.50,7811.90,7811.90,4784.43,4827.44
18-03-2026,8,17503.75,11801.43,9062.20,9062.20,4515.58,4527.48
18-03-2026,9,17296.63,16788.78,10775.63,10775.63,3600.23,3605.77
18-03-2026,10,14856.90,21613.60,9518.85,9518.85,3074.49,3076.08
18-03-2026,11,12910.90,29520.93,8086.41,8086.41,2712.78,2711.62
18-03-2026,12,13010.03,35914.05,8925.21,8925.21,2090.01,2089.32
18-03-2026,13,12380.33,40984.20,9234.83,9234.83,1952.67,1952.70
18-03-2026,14,11794.68,42623.13,8992.61,8992.61,1933.31,1933.36
18-03-2026,15,12782.20,38147.78,8716.75,8716.75,2075.63,2075.86
18-03-2026,16,15138.83,30711.30,9424.63,9424.63,2925.65,2931.00
18-03-2026,17,17433.18,21694.45,10361.60,10361.60,3372.43,3356.54
18-03-2026,18,16939.40,13529.40,9072.35,9072.35,4113.45,4101.76
18-03-2026,19,17331.60,7841.85,6819.39,6819.39,7504.03,7259.08
18-03-2026,20,18493.88,6611.98,6595.38,6595.38,10000.00,10000.00
18-03-2026,21,16726.75,7910.25,7470.86,7470.86,7613.32,7617.64
18-03-2026,22,15657.68,7345.73,6694.75,6694.75,5425.79,5423.71
18-03-2026,23,13285.35,6959.65,5839.09,5839.09,4484.35,4484.03
