date,hour,exchange,mcp,mcv,buy_volume,sell_volume
2026-02-07,20.0,IEX,4.62342,9506.07,17841.35,14376.13
2026-02-07,21.0,IEX,3.8356399999999997,9807.48,15738.4,16997.0
2026-02-07,22.0,IEX,3.48079,9249.98,14038.48,20998.6
2026-02-07,23.0,IEX,3.11143,8320.69,13361.88,25100.43
2026-02-07,24.0,IEX,2.8513,7594.3,12632.63,28246.28
2026-02-08,1.0,IEX,2.76827,8320.2,15157.5,33268.38
2026-02-08,2.0,IEX,2.77804,8910.18,16565.53,35265.13
2026-02-08,3.0,IEX,2.59037,9678.15,16053.6,35659.58
2026-02-08,4.0,IEX,2.4707,9843.85,15387.08,36102.05
2026-02-08,5.0,IEX,2.52041,9162.8,15129.78,35197.78
2026-02-08,6.0,IEX,3.09035,8109.36,15463.55,26003.18
2026-02-08,7.0,IEX,3.43247,7920.23,15963.85,17927.48
2026-02-08,8.0,IEX,4.56291,10854.75,20684.55,17628.43
2026-02-08,9.0,IEX,3.8239099999999997,10802.62,19675.75,20423.38
2026-02-08,10.0,IEX,2.6705900000000002,10257.06,15830.6,25931.45
2026-02-08,11.0,IEX,1.7716800000000001,10221.89,14009.73,32873.55
2026-02-08,12.0,IEX,1.95,9632.66,13908.08,39694.2
2026-02-08,13.0,IEX,1.73076,9110.92,12328.88,47048.05
2026-02-08,14.0,IEX,1.67703,8797.35,11867.45,51934.6
2026-02-08,15.0,IEX,1.4870999999999999,8855.06,12571.33,48067.4
2026-02-08,16.0,IEX,1.73506,9810.18,13299.55,40910.55
2026-02-08,17.0,IEX,1.9427699999999999,8591.5,11722.45,32282.55
2026-02-08,18.0,IEX,2.66498,7463.58,11312.9,23545.53
2026-02-08,19.0,IEX,3.62455,8643.48,14966.63,18502.75
2026-02-08,20.0,IEX,3.5237600000000002,8236.83,14650.75,17408.53
2026-02-08,21.0,IEX,3.27462,7759.94,13344.05,19409.8
2026-02-08,22.0,IEX,2.9674699999999996,7615.64,12484.48,24680.78
2026-02-08,23.0,IEX,2.74167,7015.31,11840.98,27998.83
2026-02-08,24.0,IEX,2.38698,6893.13,11473.93,31369.45
2026-02-09,1.0,IEX,2.69863,8453.48,14545.0,33919.05
2026-02-09,2.0,IEX,2.5915500000000002,9263.53,15118.05,36537.93
2026-02-09,3.0,IEX,2.5852399999999998,10102.81,15847.55,37109.48
2026-02-09,4.0,IEX,2.59543,10715.83,16787.73,37541.28
2026-02-09,5.0,IEX,2.74836,9975.0,16827.65,35365.2
2026-02-09,6.0,IEX,3.1268200000000004,8725.2,16323.35,25273.83
2026-02-09,7.0,IEX,4.16272,9434.21,19845.33,17028.0
2026-02-09,8.0,IEX,6.39061,13180.28,26402.78,16879.13
2026-02-09,9.0,IEX,4.414899999999999,13596.14,25064.63,20512.6
2026-02-09,10.0,IEX,3.28091,12414.79,21016.2,25435.55
2026-02-09,11.0,IEX,2.52479,11932.55,18252.65,30639.53
2026-02-09,12.0,IEX,2.34564,11059.2,17608.4,38320.83
2026-02-09,13.0,IEX,2.19917,11487.6,15778.03,45139.33
2026-02-09,14.0,IEX,1.86723,12318.69,14531.18,49603.25
2026-02-09,15.0,IEX,1.9075499999999999,11833.79,14840.35,44825.48
2026-02-09,16.0,IEX,2.3836399999999998,10969.01,15423.95,36178.45
2026-02-09,17.0,IEX,2.57315,9170.26,14339.43,28975.1
2026-02-09,18.0,IEX,3.45775,8976.67,15010.55,20179.53
2026-02-09,19.0,IEX,4.8558,10108.5,19884.8,15506.03
2026-02-09,20.0,IEX,4.70592,8994.28,19238.45,14472.7
2026-02-09,21.0,IEX,3.79034,8878.13,16335.68,16834.18
2026-02-09,22.0,IEX,3.52204,9031.78,15364.25,20816.63
2026-02-09,23.0,IEX,3.16894,8207.63,14777.03,24741.93
2026-02-09,24.0,IEX,2.94237,7976.66,14477.3,28100.53
2026-02-10,1.0,IEX,2.80784,8279.31,15008.43,31181.43
2026-02-10,2.0,IEX,2.80588,9197.69,16670.95,34264.23
2026-02-10,3.0,IEX,2.78104,9899.25,17045.5,35310.33
2026-02-10,4.0,IEX,2.76403,9836.24,16895.25,35392.83
2026-02-10,5.0,IEX,2.68883,8965.38,15481.58,31859.58
2026-02-10,6.0,IEX,3.24966,8807.78,16719.43,22431.4
2026-02-10,7.0,IEX,4.3499799999999995,9039.23,19809.48,14680.5
2026-02-10,8.0,IEX,7.02338,10917.65,25677.5,14700.48
2026-02-10,9.0,IEX,4.48193,12673.38,24357.83,18423.53
2026-02-10,10.0,IEX,3.20526,12528.48,20060.25,22958.23
2026-02-10,11.0,IEX,2.4061999999999997,11481.38,17366.18,27550.05
2026-02-10,12.0,IEX,2.2669200000000003,10630.25,16998.85,35058.78
2026-02-10,13.0,IEX,2.14834,10690.7,15110.13,43026.23
2026-02-10,14.0,IEX,1.77753,11155.36,14533.4,48360.55
2026-02-10,15.0,IEX,1.96045,12119.08,15757.55,44281.15
2026-02-10,16.0,IEX,2.13953,11942.66,16584.68,36263.6
2026-02-10,17.0,IEX,2.56002,10085.54,15828.2,26557.35
2026-02-10,18.0,IEX,3.3448,9408.14,15799.93,19302.0
2026-02-10,19.0,IEX,4.92582,10841.93,20032.38,16173.23
2026-02-10,20.0,IEX,4.6359200000000005,9173.08,18884.38,14932.53
2026-02-10,21.0,IEX,3.81087,9150.8,16836.55,16755.28
2026-02-10,22.0,IEX,3.41058,8818.32,15438.85,19816.45
2026-02-10,23.0,IEX,3.07877,8380.35,14706.43,23599.2
2026-02-10,24.0,IEX,2.9009,7729.42,14193.98,27475.03
2026-02-11,1.0,IEX,2.7844499999999996,8858.52,15155.95,30403.0
2026-02-11,2.0,IEX,2.85286,9764.58,16436.2,32892.33
2026-02-11,3.0,IEX,2.84146,10299.43,17053.68,34612.15
2026-02-11,4.0,IEX,2.84531,10778.2,17363.05,35029.9
2026-02-11,5.0,IEX,2.82905,9407.51,15919.2,31827.58
2026-02-11,6.0,IEX,3.3924600000000003,9683.35,17152.75,22571.33
2026-02-11,7.0,IEX,4.448770000000001,9182.8,19258.65,14127.73
2026-02-11,8.0,IEX,9.95035,10625.3,26153.45,13738.15
2026-02-11,9.0,IEX,4.5501000000000005,12690.65,23615.28,18512.8
2026-02-11,10.0,IEX,3.0629299999999997,12658.25,19172.78,23143.18
2026-02-11,11.0,IEX,2.55292,12181.8,18410.48,28192.05
2026-02-11,12.0,IEX,2.49792,12137.2,19068.35,35430.73
2026-02-11,13.0,IEX,2.2630100000000004,11932.4,17378.65,42955.08
2026-02-11,14.0,IEX,1.98919,12469.93,16194.18,49439.03
2026-02-11,15.0,IEX,2.12765,13127.56,18134.18,45550.23
2026-02-11,16.0,IEX,2.40184,12012.31,18643.43,36697.8
2026-02-11,17.0,IEX,2.71688,10209.86,17163.9,26545.8
2026-02-11,18.0,IEX,3.3613600000000003,9110.36,15367.88,18884.98
2026-02-11,19.0,IEX,5.08498,9631.4,18777.48,13991.55
2026-02-11,20.0,IEX,4.7999600000000004,8848.9,18109.43,13803.1
2026-02-11,21.0,IEX,3.8909499999999997,8328.84,15798.1,16205.28
2026-02-11,22.0,IEX,3.32739,8419.87,14448.23,20079.4
2026-02-11,23.0,IEX,3.0037,8174.03,14006.33,23910.98
2026-02-11,24.0,IEX,2.75184,7553.12,12929.58,27521.45
2026-02-12,1.0,IEX,2.86097,8405.73,14701.78,28754.73
2026-02-12,2.0,IEX,2.86306,9233.47,15894.23,31134.18
2026-02-12,3.0,IEX,2.83117,9855.41,16421.83,32651.5
2026-02-12,4.0,IEX,2.8355,10415.89,16989.2,33214.35
2026-02-12,5.0,IEX,2.92828,10149.4,16966.93,30463.28
2026-02-12,6.0,IEX,3.4183600000000003,9350.6,16896.65,21308.93
2026-02-12,7.0,IEX,4.81222,9180.7,20051.03,14249.13
2026-02-12,8.0,IEX,10.0,10302.63,27722.2,13398.23
2026-02-12,9.0,IEX,5.96068,12250.58,24374.7,16811.85
2026-02-12,10.0,IEX,3.36014,11968.98,21139.7,19892.38
2026-02-12,11.0,IEX,2.77814,10241.3,17264.65,24367.0
2026-02-12,12.0,IEX,2.6158,10226.02,17195.6,31249.55
2026-02-12,13.0,IEX,2.37957,10797.6,15928.83,39884.6
2026-02-12,14.0,IEX,2.01555,11306.21,15457.35,46422.9
2026-02-12,15.0,IEX,2.1265300000000003,10717.83,16386.4,40998.95
2026-02-12,16.0,IEX,2.73573,9547.68,17264.45,30446.58
2026-02-12,17.0,IEX,2.87023,8906.69,16128.78,22277.5
2026-02-12,18.0,IEX,3.79906,9628.55,17282.33,17268.93
2026-02-12,19.0,IEX,8.77504,10056.87,21501.48,13231.38
2026-02-12,20.0,IEX,6.61769,8257.62,19218.18,11861.0
2026-02-12,21.0,IEX,4.29882,8412.4,16810.15,14259.7
2026-02-12,22.0,IEX,3.5651599999999997,8535.12,14586.3,17704.88
2026-02-12,23.0,IEX,3.19543,7931.23,13407.48,22502.03
2026-02-12,24.0,IEX,2.9016100000000002,7474.83,12669.13,25463.93
2026-02-13,1.0,IEX,2.7793200000000002,8006.24,13493.18,28286.98
2026-02-13,2.0,IEX,2.82549,8633.92,14800.75,29683.25
2026-02-13,3.0,IEX,2.81957,8948.79,15211.33,30616.88
2026-02-13,4.0,IEX,2.84898,9439.35,15696.25,30963.8
2026-02-13,5.0,IEX,2.91486,9272.17,15548.65,27900.05
2026-02-13,6.0,IEX,3.23673,7933.27,14633.25,19398.58
2026-02-13,7.0,IEX,5.26516,8173.1,18414.13,12511.5
2026-02-13,8.0,IEX,10.0,9573.04,26894.65,12341.35
2026-02-13,9.0,IEX,6.11447,12054.8,24209.8,16001.13
2026-02-13,10.0,IEX,3.5233600000000003,12318.49,21698.15,19390.88
2026-02-13,11.0,IEX,2.64822,12104.23,17817.8,25365.13
2026-02-13,12.0,IEX,2.70269,11900.7,18201.45,32448.2
2026-02-13,13.0,IEX,2.41794,12984.13,16840.98,40638.73
2026-02-13,14.0,IEX,2.08046,12696.32,15504.93,46015.6
2026-02-13,15.0,IEX,2.32825,11285.79,17180.88,40560.98
2026-02-13,16.0,IEX,2.73062,10867.14,18116.83,31620.23
2026-02-13,17.0,IEX,2.90804,9900.58,16887.93,22844.08
2026-02-13,18.0,IEX,3.84264,9865.78,16753.75,17154.55
2026-02-13,19.0,IEX,7.174729999999999,9349.17,20448.83,13141.83
2026-02-13,20.0,IEX,5.26309,8407.57,18464.38,12387.58
2026-02-13,21.0,IEX,4.1677,8219.29,16095.7,14608.6
2026-02-13,22.0,IEX,3.5374499999999998,8198.8,13700.65,17937.48
2026-02-13,23.0,IEX,3.15222,7871.29,13498.28,21893.05
2026-02-13,24.0,IEX,2.94398,7294.13,12470.4,24880.9
2026-02-14,1.0,IEX,2.89665,8291.8,14628.78,28139.8
2026-02-14,2.0,IEX,2.86951,8557.36,15683.73,29434.33
2026-02-14,3.0,IEX,2.8602600000000002,9157.3,16481.53,30426.63
2026-02-14,4.0,IEX,2.8687,9506.56,16443.25,30776.4
2026-02-14,5.0,IEX,2.96479,9147.43,16360.25,28111.4
2026-02-14,6.0,IEX,3.29045,7567.4,14677.6,19896.35
2026-02-14,7.0,IEX,5.3130299999999995,8113.39,17471.25,12142.25
2026-02-14,8.0,IEX,10.0,9668.79,25566.08,12156.6
2026-02-14,9.0,IEX,5.48189,11015.85,20787.9,16557.38
2026-02-14,10.0,IEX,3.2218,10476.23,16754.45,19767.63
2026-02-14,11.0,IEX,2.42055,10040.3,14967.08,26232.75
2026-02-14,12.0,IEX,2.4817600000000004,9997.47,14361.48,34448.33
2026-02-14,13.0,IEX,2.24196,10648.9,13384.3,42048.38
2026-02-14,14.0,IEX,1.95884,10663.53,12916.95,46207.8
2026-02-14,15.0,IEX,2.29061,10591.62,14340.68,41137.25
2026-02-14,16.0,IEX,2.64082,9461.24,15114.1,31469.18
2026-02-14,17.0,IEX,2.8072199999999996,8185.97,14552.28,21352.0
2026-02-14,18.0,IEX,3.46477,9514.83,14702.33,17678.83
2026-02-14,19.0,IEX,5.08463,9852.05,18771.65,13930.0
2026-02-14,20.0,IEX,5.063479999999999,8713.01,17598.8,12398.85
2026-02-14,21.0,IEX,4.0488,8800.76,14794.18,15063.73
2026-02-14,22.0,IEX,3.37967,8310.4,12825.23,18532.2
2026-02-14,23.0,IEX,3.11702,7656.43,13000.23,22283.05
2026-02-14,24.0,IEX,2.90687,6741.62,11690.88,24999.7
2026-02-15,1.0,IEX,2.86096,8751.99,15324.95,28755.85
2026-02-15,2.0,IEX,2.83967,8854.7,16368.63,30298.7
2026-02-15,3.0,IEX,2.8387,9543.66,17267.48,31029.9
2026-02-15,4.0,IEX,2.84712,10022.47,17721.38,31447.88
2026-02-15,5.0,IEX,2.92093,9819.76,17741.83,28724.0
2026-02-15,6.0,IEX,3.27706,8892.42,17233.8,21112.65
2026-02-15,7.0,IEX,4.06031,8736.05,17741.45,14307.0
2026-02-15,8.0,IEX,6.5122,11080.94,21814.45,14677.25
2026-02-15,9.0,IEX,3.68465,10597.48,19483.9,17120.05
2026-02-15,10.0,IEX,2.67949,10761.29,17039.85,19922.35
2026-02-15,11.0,IEX,1.80753,10290.47,13868.48,25041.83
2026-02-15,12.0,IEX,1.85255,10504.07,14526.93,33787.25
2026-02-15,13.0,IEX,1.74014,10774.37,13848.98,41935.35
2026-02-15,14.0,IEX,1.43021,10533.71,13449.98,46764.35
2026-02-15,15.0,IEX,1.92972,9502.48,13752.25,41581.5
2026-02-15,16.0,IEX,2.18449,8366.6,12661.7,33799.15
2026-02-15,17.0,IEX,2.15733,7932.9,11945.28,25674.75
2026-02-15,18.0,IEX,2.45023,7513.08,11069.65,21652.98
2026-02-15,19.0,IEX,3.5254899999999996,7633.7,13652.18,17445.88
2026-02-15,20.0,IEX,3.4577600000000004,7572.15,13428.93,16583.58
2026-02-15,21.0,IEX,3.22019,8144.83,13236.23,17898.08
2026-02-15,22.0,IEX,2.89919,7586.55,11995.73,21806.5
2026-02-15,23.0,IEX,2.85936,7616.45,12301.08,24734.45
2026-02-15,24.0,IEX,2.66327,7266.84,11760.13,26916.93
2026-02-16,1.0,IEX,2.86724,8524.13,15098.08,26042.0
2026-02-16,2.0,IEX,2.83917,8446.92,16021.48,27655.38
2026-02-16,3.0,IEX,2.84591,9000.59,16690.35,28294.53
2026-02-16,4.0,IEX,2.8835900000000003,9691.82,17234.6,28574.28
2026-02-16,5.0,IEX,3.11645,9730.13,17382.35,26177.55
2026-02-16,6.0,IEX,3.69872,9448.75,17817.9,19689.78
2026-02-16,7.0,IEX,6.2399700000000005,9210.03,20471.13,12783.68
2026-02-16,8.0,IEX,10.0,8605.8,26106.58,11209.4
2026-02-16,9.0,IEX,6.01541,11051.01,22718.6,14612.93
2026-02-16,10.0,IEX,3.58775,11434.48,19465.38,17432.8
2026-02-16,11.0,IEX,2.64778,9066.2,15845.0,21778.4
2026-02-16,12.0,IEX,2.3106,9943.97,16015.88,29750.38
2026-02-16,13.0,IEX,2.21476,10528.18,14579.13,37576.88
2026-02-16,14.0,IEX,2.07677,9524.89,13407.43,41278.38
2026-02-16,15.0,IEX,2.3678000000000003,8939.68,14448.73,37629.93
2026-02-16,16.0,IEX,2.6941599999999997,8622.16,15978.35,29911.13
2026-02-16,17.0,IEX,2.9081799999999998,8307.13,15063.68,22135.83
2026-02-16,18.0,IEX,3.64913,10799.05,16572.55,18160.03
2026-02-16,19.0,IEX,7.17566,10650.45,20126.23,13732.4
2026-02-16,20.0,IEX,5.46271,9994.82,18560.08,13296.5
2026-02-16,21.0,IEX,3.96664,9312.28,15210.5,15298.2
2026-02-16,22.0,IEX,3.4591399999999997,9172.98,13748.63,17807.98
2026-02-16,23.0,IEX,3.2096799999999996,8771.0,13908.48,21210.63
2026-02-16,24.0,IEX,3.0534899999999996,7855.34,13393.73,23813.68
2026-02-17,1.0,IEX,2.93487,8834.6,15000.15,26924.15
2026-02-17,2.0,IEX,2.91268,8966.82,15954.55,28316.35
2026-02-17,3.0,IEX,2.94846,9538.91,16698.83,28598.75
2026-02-17,4.0,IEX,2.9528499999999998,9905.6,17058.48,28859.83
2026-02-17,5.0,IEX,3.02036,9716.05,16842.18,26389.05
2026-02-17,6.0,IEX,3.42943,8750.19,16441.3,18795.95
2026-02-17,7.0,IEX,6.340229999999999,8654.15,19150.43,12233.93
2026-02-17,8.0,IEX,10.0,9494.96,26516.43,11950.08
2026-02-17,9.0,IEX,5.293609999999999,11277.35,21530.5,16303.58
2026-02-17,10.0,IEX,2.98169,11315.53,18528.83,19996.93
2026-02-17,11.0,IEX,2.74609,11183.72,17410.28,24436.78
2026-02-17,12.0,IEX,2.51282,11527.98,17596.88,31966.35
2026-02-17,13.0,IEX,2.09532,11810.19,16352.83,39216.23
2026-02-17,14.0,IEX,2.13908,12793.64,15464.8,43517.4
2026-02-17,15.0,IEX,2.14764,11248.39,16040.9,39774.05
2026-02-17,16.0,IEX,2.5676900000000002,10219.08,16720.78,32060.45
2026-02-17,17.0,IEX,2.5654299999999997,9026.95,14574.15,23742.73
2026-02-17,18.0,IEX,3.04142,8791.55,13224.03,18611.05
2026-02-17,19.0,IEX,5.42653,10069.13,18198.7,14069.28
2026-02-17,20.0,IEX,5.17448,9981.5,17305.28,13658.8
2026-02-17,21.0,IEX,3.66969,9290.01,14539.3,15318.28
2026-02-17,22.0,IEX,3.2204099999999998,9003.1,13282.85,18893.08
2026-02-17,23.0,IEX,3.13016,8581.1,13739.7,22337.5
2026-02-17,24.0,IEX,2.96077,7617.9,12937.6,25352.45
2026-02-18,1.0,IEX,3.01435,8768.31,15272.48,27698.08
2026-02-18,2.0,IEX,2.96115,8908.82,16289.28,29305.1
2026-02-18,3.0,IEX,2.9569699999999997,9632.74,17118.83,29941.78
2026-02-18,4.0,IEX,2.96439,10139.96,17626.15,30271.65
2026-02-18,5.0,IEX,3.05946,9831.59,17383.38,27513.25
2026-02-18,6.0,IEX,3.5417899999999998,9061.53,16909.45,18954.43
2026-02-18,7.0,IEX,6.2878,7779.95,17621.38,11289.33
2026-02-18,8.0,IEX,10.0,7376.1,25881.48,9671.6
2026-02-18,9.0,IEX,5.97518,10222.62,21539.18,13647.28
2026-02-18,10.0,IEX,3.2200900000000003,11087.88,19278.65,17537.78
2026-02-18,11.0,IEX,3.02144,9404.38,16653.4,20256.3
2026-02-18,12.0,IEX,2.64806,8858.63,15505.3,27068.35
2026-02-18,13.0,IEX,2.10286,10815.87,15072.95,37027.68
2026-02-18,14.0,IEX,1.9648299999999999,11046.42,13781.25,42117.1
2026-02-18,15.0,IEX,2.1186700000000003,10178.77,14967.45,38308.45
2026-02-18,16.0,IEX,2.5534299999999996,8474.02,15434.83,28325.95
2026-02-18,17.0,IEX,2.8227399999999996,8217.84,15272.68,20492.45
2026-02-18,18.0,IEX,3.39982,9322.2,14633.33,16565.08
2026-02-18,19.0,IEX,7.75254,9519.08,18705.13,12840.48
2026-02-18,20.0,IEX,7.750439999999999,8482.29,17507.53,11446.3
2026-02-18,21.0,IEX,4.4367399999999995,8913.12,15547.63,13627.93
2026-02-18,22.0,IEX,3.61421,9242.41,14656.53,18116.7
2026-02-18,23.0,IEX,3.4204299999999996,8951.9,14432.6,21712.93
2026-02-18,24.0,IEX,3.13669,7869.43,13960.5,25515.83
2026-02-19,1.0,IEX,3.04472,8590.73,16376.93,27258.8
2026-02-19,2.0,IEX,3.0535900000000002,9757.53,17374.3,30341.43
2026-02-19,3.0,IEX,3.02189,10346.0,17799.78,30978.23
2026-02-19,4.0,IEX,2.98766,10803.83,18072.48,31486.63
2026-02-19,5.0,IEX,3.1532199999999997,10624.45,18095.05,28845.05
2026-02-19,6.0,IEX,3.69436,9333.55,16972.58,20019.1
2026-02-19,7.0,IEX,5.32416,7721.75,17333.28,12048.75
2026-02-19,8.0,IEX,10.0,8254.51,25746.3,10550.03
2026-02-19,9.0,IEX,6.17156,10191.65,21618.3,13628.2
2026-02-19,10.0,IEX,3.44517,11158.5,19011.23,16933.8
2026-02-19,11.0,IEX,2.89756,10094.43,16104.9,22405.93
2026-02-19,12.0,IEX,2.52306,10948.66,16649.98,30692.85
2026-02-19,13.0,IEX,2.14292,12402.99,16625.9,39558.28
2026-02-19,14.0,IEX,1.7824,11643.06,14963.48,43989.25
2026-02-19,15.0,IEX,2.10551,11418.16,16580.25,39495.35
2026-02-19,16.0,IEX,2.83575,9852.3,17909.35,28842.05
2026-02-19,17.0,IEX,3.0742800000000003,8845.98,16431.7,20520.88
2026-02-19,18.0,IEX,3.9584,8287.8,15643.33,14309.85
2026-02-19,19.0,IEX,8.957709999999999,8387.1,19641.68,11282.58
2026-02-19,20.0,IEX,7.52231,8279.58,17844.25,11271.98
2026-02-19,21.0,IEX,4.1224,8285.68,15491.53,14571.05
2026-02-19,22.0,IEX,3.5925700000000003,8258.39,13828.3,18316.73
2026-02-19,23.0,IEX,3.45251,8018.8,13985.9,20995.0
2026-02-19,24.0,IEX,3.05738,7291.95,13514.25,23915.6
2026-02-20,1.0,IEX,3.02365,9446.21,15794.25,27603.0
2026-02-20,2.0,IEX,3.02842,10298.05,16355.35,30815.75
2026-02-20,3.0,IEX,2.85458,9812.2,16175.8,30368.5
2026-02-20,4.0,IEX,2.88387,10048.95,16622.78,29740.3
2026-02-20,5.0,IEX,3.02251,9942.47,17040.8,27975.85
2026-02-20,6.0,IEX,3.4785,8526.08,15949.33,20531.6
2026-02-20,7.0,IEX,4.254020000000001,7809.45,15736.3,14670.23
2026-02-20,8.0,IEX,10.0,9156.75,24171.0,11144.25
2026-02-20,9.0,IEX,5.56849,10209.78,19639.23,15218.53
2026-02-20,10.0,IEX,3.07416,10382.0,17290.53,18969.6
2026-02-20,11.0,IEX,2.21525,10299.0,15423.68,26326.55
2026-02-20,12.0,IEX,2.08036,10829.79,15079.53,33472.0
2026-02-20,13.0,IEX,2.03732,11704.74,14835.9,41184.83
2026-02-20,14.0,IEX,1.73469,11088.35,13871.93,46143.28
2026-02-20,15.0,IEX,2.08746,10998.49,15911.63,39525.58
2026-02-20,16.0,IEX,2.75277,9480.02,17857.35,29498.9
2026-02-20,17.0,IEX,2.96799,9141.03,16758.25,22684.95
2026-02-20,18.0,IEX,3.83113,8974.82,14458.53,16441.25
2026-02-20,19.0,IEX,8.99995,9284.3,17567.15,11500.5
2026-02-20,20.0,IEX,6.59243,9241.93,15839.65,12500.45
2026-02-20,21.0,IEX,3.9587800000000004,8945.19,13928.28,15982.8
2026-02-20,22.0,IEX,3.44415,9073.08,13127.63,20451.48
2026-02-20,23.0,IEX,3.18704,8257.38,13010.6,23533.15
2026-02-20,24.0,IEX,3.03035,7187.66,12406.28,26022.78
2026-02-21,1.0,IEX,2.77914,7421.02,13804.1,28150.3
2026-02-21,2.0,IEX,2.82933,8180.25,15014.5,29742.45
2026-02-21,3.0,IEX,2.82776,9189.14,16102.88,30717.45
2026-02-21,4.0,IEX,2.8857199999999996,9996.07,16961.7,30286.1
2026-02-21,5.0,IEX,3.04514,9805.85,17256.23,28373.35
2026-02-21,6.0,IEX,3.47858,8771.52,16760.73,21240.68
2026-02-21,7.0,IEX,4.16314,9022.22,17278.58,15720.2
2026-02-21,8.0,IEX,9.99727,11579.95,24524.93,13937.0
2026-02-21,9.0,IEX,4.31082,10843.73,20450.48,15789.4
2026-02-21,10.0,IEX,2.81867,11098.56,18070.95,20394.93
2026-02-21,11.0,IEX,2.2105300000000003,11103.83,15849.08,27186.78
2026-02-21,12.0,IEX,1.94648,11400.17,16199.83,36088.3
2026-02-21,13.0,IEX,1.74102,11585.08,15524.55,42798.05
2026-02-21,14.0,IEX,1.5855899999999998,11734.83,15024.15,46612.58
2026-02-21,15.0,IEX,2.01527,11996.62,15658.78,40808.33
2026-02-21,16.0,IEX,2.52312,10569.51,17173.85,30323.73
2026-02-21,17.0,IEX,2.91,10078.13,17012.2,22250.6
2026-02-21,18.0,IEX,3.5978600000000003,8902.63,14429.15,16129.83
2026-02-21,19.0,IEX,5.57585,9639.9,17798.88,13920.28
2026-02-21,20.0,IEX,4.73556,8864.4,15707.1,13942.1
2026-02-21,21.0,IEX,3.51982,7822.27,12820.05,15142.28
2026-02-21,22.0,IEX,3.09638,7348.58,11495.75,19345.7
2026-02-21,23.0,IEX,2.9010599999999998,6797.35,11340.2,21639.13
2026-02-21,24.0,IEX,2.8331,6084.88,11108.5,23831.73
2026-02-22,1.0,IEX,2.92821,8465.9,16698.0,26123.25
2026-02-22,2.0,IEX,2.89327,9347.65,17882.4,29592.78
2026-02-22,3.0,IEX,2.88767,9891.45,18544.98,30390.73
2026-02-22,4.0,IEX,2.98813,10435.66,19312.4,30231.73
2026-02-22,5.0,IEX,3.22422,10717.1,19930.88,27900.4
2026-02-22,6.0,IEX,3.61536,9866.24,18979.2,21481.9
2026-02-22,7.0,IEX,4.2621899999999995,9679.6,18812.18,16649.48
2026-02-22,8.0,IEX,7.7234,12561.28,24163.23,15824.33
2026-02-22,9.0,IEX,4.34507,12268.06,22451.43,18248.68
2026-02-22,10.0,IEX,2.68504,12069.84,19894.98,23311.15
2026-02-22,11.0,IEX,1.98817,11454.51,16850.58,31331.45
2026-02-22,12.0,IEX,1.84173,11552.85,17591.85,40792.08
2026-02-22,13.0,IEX,1.3656300000000001,11475.96,16480.0,48124.73
2026-02-22,14.0,IEX,1.10548,12140.04,15744.2,51560.65
2026-02-22,15.0,IEX,1.5406099999999998,11469.23,16870.43,47562.9
2026-02-22,16.0,IEX,2.05712,10158.75,16445.33,37286.2
2026-02-22,17.0,IEX,2.3681,8743.24,13835.13,26769.93
2026-02-22,18.0,IEX,2.50472,8125.2,11914.33,20170.13
2026-02-22,19.0,IEX,3.81544,8536.91,15590.88,16712.25
2026-02-22,20.0,IEX,3.61748,8592.27,14966.93,16061.23
2026-02-22,21.0,IEX,3.2889,8269.75,13992.13,18507.38
2026-02-22,22.0,IEX,2.95118,7560.03,12882.05,21656.88
2026-02-22,23.0,IEX,2.87622,7117.25,13092.18,23215.28
2026-02-22,24.0,IEX,2.7573600000000003,6677.51,12763.73,25686.53
2026-02-23,1.0,IEX,3.01711,9417.54,16427.2,26691.45
2026-02-23,2.0,IEX,3.0742800000000003,10335.15,17190.4,28658.98
2026-02-23,3.0,IEX,3.0659699999999996,11012.12,17400.68,29282.15
2026-02-23,4.0,IEX,3.16342,11828.83,18246.95,28384.13
2026-02-23,5.0,IEX,3.4697,11602.82,18880.68,25552.78
2026-02-23,6.0,IEX,3.9063000000000003,11071.53,18444.13,20380.43
2026-02-23,7.0,IEX,5.11747,10981.69,20025.3,15743.38
2026-02-23,8.0,IEX,10.0,10183.65,26621.13,12975.05
2026-02-23,9.0,IEX,5.655189999999999,11295.08,20526.23,15962.3
2026-02-23,10.0,IEX,3.09006,10912.4,18534.33,19091.93
2026-02-23,11.0,IEX,2.57292,10101.53,16787.28,23658.38
2026-02-23,12.0,IEX,2.2045700000000004,11262.55,17784.63,32536.78
2026-02-23,13.0,IEX,2.02375,12309.9,17233.2,40348.53
2026-02-23,14.0,IEX,1.78069,12151.94,15762.9,43777.15
2026-02-23,15.0,IEX,2.21029,12769.28,16934.38,37227.75
2026-02-23,16.0,IEX,2.86356,10390.56,17793.75,28680.75
2026-02-23,17.0,IEX,3.2430700000000003,9855.69,16378.03,21554.8
2026-02-23,18.0,IEX,4.21314,10164.75,16805.98,16704.55
2026-02-23,19.0,IEX,9.433549999999999,9787.2,19715.1,12668.0
2026-02-23,20.0,IEX,7.6697,10128.47,18348.68,13177.2
2026-02-23,21.0,IEX,4.9126,10285.11,17343.28,14496.25
2026-02-23,22.0,IEX,3.94807,9413.81,15399.6,17436.65
2026-02-23,23.0,IEX,3.63126,9415.84,15439.93,19715.58
2026-02-23,24.0,IEX,3.29944,8867.3,15108.1,21699.15
