date,hour,exchange,mcp,mcv,buy_volume,sell_volume,day_of_week,month,is_weekend,is_peak,grid_period_Evening_Peak,grid_period_Morning_Peak,grid_period_Off_Peak,buy_sell_ratio,daily_avg_mcp,mcp_lag1,mcp_roll7_mean,mcp_roll7_std,mcp_ema_12,mcp_ema_24
2026-03-27,18.0,IEX,3.45357,9468.62,17101.6,18872.63,4,3,0,1,True,False,False,0.906158812573468,3.9288829166666672,4.02335375,3.2997364285714283,0.5222252208268852,3.8198026470648614,4.001604021855782
2026-03-27,19.0,IEX,6.7487200000000005,8483.23,18705.28,11564.58,4,3,0,1,True,False,False,1.6174629760722283,3.9288829166666672,4.02335375,3.2997364285714283,0.5222252208268852,3.8198026470648614,4.001604021855782
2026-03-27,24.0,IEX,4.712560000000001,6651.84,15591.05,9785.98,4,3,0,0,False,False,True,1.5932027230862902,3.9288829166666672,4.02335375,3.2997364285714283,0.5222252208268852,3.8198026470648614,4.001604021855782
2026-03-27,21.0,IEX,5.09713,7465.6,15941.33,10422.88,4,3,0,1,True,False,False,1.5294553889813034,3.9288829166666672,4.02335375,3.2997364285714283,0.5222252208268852,3.8198026470648614,4.001604021855782
2026-03-27,22.0,IEX,5.0968100000000005,6643.18,15786.23,9240.93,4,3,0,1,True,False,False,1.708294509634534,3.9288829166666672,4.02335375,3.2997364285714283,0.5222252208268852,3.8198026470648614,4.001604021855782
2026-03-27,23.0,IEX,5.17149,6456.99,15665.93,8760.3,4,3,0,0,False,False,True,1.7882869287715184,3.9288829166666672,4.02335375,3.2997364285714283,0.5222252208268852,3.8198026470648614,4.001604021855782
2026-03-27,14.0,IEX,1.54373,14571.63,15998.8,55602.98,4,3,0,1,False,False,True,0.2877327797381124,3.9288829166666672,4.02335375,3.2997364285714283,0.5222252208268852,3.8198026470648614,4.001604021855782
2026-03-27,20.0,IEX,9.87486,6915.77,18654.15,8820.33,4,3,0,1,True,False,False,2.1149038617433775,3.9288829166666672,4.02335375,3.2997364285714283,0.5222252208268852,3.8198026470648614,4.001604021855782
2026-03-27,13.0,IEX,1.88493,14087.01,16279.68,53055.83,4,3,0,1,False,False,True,0.3068405488507407,3.9288829166666672,4.02335375,3.2997364285714283,0.5222252208268852,3.8198026470648614,4.001604021855782
2026-03-27,4.0,IEX,3.98009,10226.93,18571.28,17045.93,4,3,0,0,False,False,True,1.0894847033341772,3.9288829166666672,4.02335375,3.2997364285714283,0.5222252208268852,3.8198026470648614,4.001604021855782
2026-03-27,11.0,IEX,2.04909,12013.23,16103.55,43607.23,4,3,0,1,False,False,True,0.3692862398347048,3.9288829166666672,4.02335375,3.2997364285714283,0.5222252208268852,3.8198026470648614,4.001604021855782
2026-03-27,12.0,IEX,1.95262,13334.38,16717.33,49001.18,4,3,0,1,False,False,True,0.34116178419761284,3.9288829166666672,4.02335375,3.2997364285714283,0.5222252208268852,3.8198026470648614,4.001604021855782
2026-03-27,2.0,IEX,4.19122,9263.3,17906.9,15108.45,4,3,0,0,False,False,True,1.1852241618529868,3.9288829166666672,4.02335375,3.2997364285714283,0.5222252208268852,3.8198026470648614,4.001604021855782
2026-03-27,3.0,IEX,4.03642,9835.45,18315.13,16335.38,4,3,0,0,False,False,True,1.1211939966372415,3.9288829166666672,4.02335375,3.2997364285714283,0.5222252208268852,3.8198026470648614,4.001604021855782
2026-03-27,5.0,IEX,3.90377,9599.48,17920.98,16383.35,4,3,0,0,False,False,True,1.093853210061524,3.9288829166666672,4.02335375,3.2997364285714283,0.5222252208268852,3.8198026470648614,4.001604021855782
2026-03-27,1.0,IEX,4.54132,8625.05,17733.9,12831.93,4,3,0,0,False,False,True,1.382013460654778,3.9288829166666672,4.02335375,3.2997364285714283,0.5222252208268852,3.8198026470648614,4.001604021855782
2026-03-27,7.0,IEX,5.17813,9818.15,18948.6,12297.13,4,3,0,0,False,True,False,1.5408961265426193,3.9288829166666672,4.02335375,3.2997364285714283,0.5222252208268852,3.8198026470648614,4.001604021855782
2026-03-27,8.0,IEX,4.338310000000001,9846.45,18964.95,14192.38,4,3,0,0,False,True,False,1.3362769307640603,3.9288829166666672,4.02335375,3.2997364285714283,0.5222252208268852,3.8198026470648614,4.001604021855782
2026-03-27,9.0,IEX,2.88527,10699.18,17643.28,22380.5,4,3,0,1,False,True,False,0.7883326999895744,3.9288829166666672,4.02335375,3.2997364285714283,0.5222252208268852,3.8198026470648614,4.001604021855782
2026-03-27,10.0,IEX,2.4171,10615.54,15886.43,32833.6,4,3,0,1,False,True,False,0.4838467300314779,3.9288829166666672,4.02335375,3.2997364285714283,0.5222252208268852,3.8198026470648614,4.001604021855782
2026-03-27,6.0,IEX,4.48216,8370.05,16632.1,12578.75,4,3,0,0,False,True,False,1.3222379001711315,3.9288829166666672,4.02335375,3.2997364285714283,0.5222252208268852,3.8198026470648614,4.001604021855782
2026-03-28,14.0,IEX,1.54331,13573.95,14684.48,53964.53,5,3,1,1,False,False,True,0.272113553055662,3.7005725,3.9288829166666672,3.3822743452380952,0.535100161456453,3.801459547516421,3.977521500107319
2026-03-28,15.0,IEX,1.65496,14426.65,16500.63,47888.75,5,3,1,1,False,False,True,0.3445617184945187,3.7005725,3.9288829166666672,3.3822743452380952,0.535100161456453,3.801459547516421,3.977521500107319
2026-03-28,16.0,IEX,2.05531,12450.59,16532.2,39396.2,5,3,1,1,False,False,True,0.4196394575061454,3.7005725,3.9288829166666672,3.3822743452380952,0.535100161456453,3.801459547516421,3.977521500107319
2026-03-28,17.0,IEX,2.60397,10599.94,16417.23,31395.8,5,3,1,1,False,False,True,0.5229116631769499,3.7005725,3.9288829166666672,3.3822743452380952,0.535100161456453,3.801459547516421,3.977521500107319
2026-03-28,18.0,IEX,3.23637,7863.77,15084.0,19852.95,5,3,1,1,True,False,False,0.7597863286011467,3.7005725,3.9288829166666672,3.3822743452380952,0.535100161456453,3.801459547516421,3.977521500107319
2026-03-28,20.0,IEX,8.236870000000001,6483.65,16699.03,9204.13,5,3,1,1,True,False,False,1.8142974927404356,3.7005725,3.9288829166666672,3.3822743452380952,0.535100161456453,3.801459547516421,3.977521500107319
2026-03-28,21.0,IEX,4.772609999999999,6658.18,15011.53,10007.25,5,3,1,1,True,False,False,1.500065451047925,3.7005725,3.9288829166666672,3.3822743452380952,0.535100161456453,3.801459547516421,3.977521500107319
2026-03-28,22.0,IEX,5.01252,6154.7,15140.85,9227.78,5,3,1,1,True,False,False,1.6407900907468642,3.7005725,3.9288829166666672,3.3822743452380952,0.535100161456453,3.801459547516421,3.977521500107319
2026-03-28,24.0,IEX,4.74889,5997.7,15082.85,9647.85,5,3,1,0,False,False,True,1.5633379441395359,3.7005725,3.9288829166666672,3.3822743452380952,0.535100161456453,3.801459547516421,3.977521500107319
2026-03-28,13.0,IEX,1.58181,13249.9,14473.8,50795.63,5,3,1,1,False,False,True,0.2849418345072318,3.7005725,3.9288829166666672,3.3822743452380952,0.535100161456453,3.801459547516421,3.977521500107319
2026-03-28,19.0,IEX,5.8019,7360.4,16396.0,11867.85,5,3,1,1,True,False,False,1.3815476254068364,3.7005725,3.9288829166666672,3.3822743452380952,0.535100161456453,3.801459547516421,3.977521500107319
2026-03-28,23.0,IEX,5.4404200000000005,5757.25,15565.48,8530.95,5,3,1,0,False,False,True,1.824589287447952,3.7005725,3.9288829166666672,3.3822743452380952,0.535100161456453,3.801459547516421,3.977521500107319
2026-03-28,12.0,IEX,1.56979,12375.39,14220.58,47917.8,5,3,1,1,False,False,True,0.2967703024143908,3.7005725,3.9288829166666672,3.3822743452380952,0.535100161456453,3.801459547516421,3.977521500107319
2026-03-28,10.0,IEX,2.15864,9819.46,14081.8,35870.98,5,3,1,1,False,True,False,0.392568031207241,3.7005725,3.9288829166666672,3.3822743452380952,0.535100161456453,3.801459547516421,3.977521500107319
2026-03-28,1.0,IEX,4.67008,8687.3,17826.1,12186.53,5,3,1,0,False,False,True,1.4627707793253937,3.7005725,3.9288829166666672,3.3822743452380952,0.535100161456453,3.801459547516421,3.977521500107319
2026-03-28,2.0,IEX,4.25662,9026.93,17845.2,13742.13,5,3,1,0,False,False,True,1.2985759840006057,3.7005725,3.9288829166666672,3.3822743452380952,0.535100161456453,3.801459547516421,3.977521500107319
2026-03-28,3.0,IEX,4.03981,9548.85,17962.63,15956.43,5,3,1,0,False,False,True,1.1257298774690017,3.7005725,3.9288829166666672,3.3822743452380952,0.535100161456453,3.801459547516421,3.977521500107319
2026-03-28,4.0,IEX,3.9036,9895.6,18086.78,17192.23,5,3,1,0,False,False,True,1.052032225573976,3.7005725,3.9288829166666672,3.3822743452380952,0.535100161456453,3.801459547516421,3.977521500107319
2026-03-28,11.0,IEX,1.65624,11148.12,13273.78,43774.15,5,3,1,1,False,False,True,0.3032333008628989,3.7005725,3.9288829166666672,3.3822743452380952,0.535100161456453,3.801459547516421,3.977521500107319
2026-03-28,6.0,IEX,4.6782,8863.53,17246.45,12388.6,5,3,1,0,False,True,False,1.3921225954570149,3.7005725,3.9288829166666672,3.3822743452380952,0.535100161456453,3.801459547516421,3.977521500107319
2026-03-28,7.0,IEX,4.94066,8767.53,17598.38,11650.23,5,3,1,0,False,True,False,1.5105607344142042,3.7005725,3.9288829166666672,3.3822743452380952,0.535100161456453,3.801459547516421,3.977521500107319
2026-03-28,8.0,IEX,3.77917,8512.13,16708.08,15766.28,5,3,1,0,False,True,False,1.0597350795116318,3.7005725,3.9288829166666672,3.3822743452380952,0.535100161456453,3.801459547516421,3.977521500107319
